split,model,date,feature_date,c_q_realised,k_irb_true,alpha_oracle,alpha_bayes,alpha_hat,alpha_hat_std,utility_oracle,utility_bayes_realised,utility,regret,regret_vs_bayes,regret_irreducible,alpha_oracle_panel,utility_oracle_panel,shortfall_realised_at_hat
main,blackbox_linear,2056-04-01,2056-01-01,0.0005911824957076,0.0585092268072767,0.702738651258132,0.7002763382007434,0.6192436814308167,,1.1139056255145565,1.1135065136846998,1.1003720782299828,0.013533547284573677,0.01313443545471693,0.0003991118298567464,0.702738651258132,1.113905625514556,0.0
main,blackbox_linear,2056-07-01,2056-04-01,0.0005584073102309,0.0563422097494879,0.7137727282926956,0.7114933218047613,0.6881054043769836,,1.1159280592599519,1.1155578473424368,1.1117592770551983,0.004168782204753585,0.003798570287238512,0.0003702119175150731,0.7137727282926956,1.1159280592599514,0.0
main,blackbox_linear,2056-10-01,2056-07-01,0.0006348251592086,0.055735425422277,0.7164850583670205,0.7146939655229029,0.7920957803726196,,1.1158210623931752,1.1155315291033625,0.07274301268937489,1.0430780497038004,1.0427885164139876,0.00028953328981273785,0.7164850583670205,1.1158210623931748,0.10553006551143901
main,blackbox_linear,2057-01-01,2056-10-01,0.0006266438046789,0.0537446908301511,0.7268956002630977,0.7253852280295705,0.7052799463272095,,1.1175634145986681,1.1173191367174642,1.114067437893669,0.0034959767049991264,0.0032516988237951683,0.0002442778812039581,0.7268956002630977,1.117563414598668,0.0
main,blackbox_linear,2057-04-01,2057-01-01,0.0005366735319358,0.0545469892019111,0.7231512200256907,0.7210408308362679,0.7293658256530762,,1.1176084437705673,1.1172652242869447,1.0326813609520742,0.08492708281849315,0.08458386333487056,0.00034321948362259214,0.7231512200256907,1.1176084437705671,0.008593778442037736
main,blackbox_linear,2057-07-01,2057-04-01,0.0005687851438197,0.0530242245237889,0.7310315011322083,0.7293284017227967,0.7412381768226624,,1.1186552936151288,1.1183788598907725,0.980691852265816,0.13796344134931282,0.13768700762495645,0.00027643372435637303,0.7310315011322083,1.1186552936151284,0.013962010881030384
main,blackbox_linear,2057-10-01,2057-07-01,0.0003588516916062,0.052992382120107,0.7323258591320174,0.7295036000625508,0.6677704453468323,,1.120402780600614,1.1199387688013558,1.1097891292790945,0.01061365132151959,0.010149639522261333,0.0004640117992582571,0.7323258591320174,1.1204027806006138,0.0
main,blackbox_linear,2058-01-01,2057-10-01,0.0004609124957909,0.0540016859504101,0.7264137071787421,0.7239883094109109,0.6523178815841675,,1.118689371258504,1.1182930833948923,1.1065827894776403,0.012106581780863657,0.01171029391725198,0.00039628786361167734,0.7264137071787421,1.118689371258503,0.0
main,blackbox_linear,2058-04-01,2058-01-01,0.0007372921208692,0.0538461103992057,0.7257768131965668,0.7248333543418346,0.5294724702835083,,1.1165794093582293,1.1164278643184335,1.0850476162020575,0.03153179315617183,0.031380248116376075,0.00015154503979575296,0.7257768131965668,1.1165794093582289,0.0
main,blackbox_linear,2058-07-01,2058-04-01,0.0004289131965886,0.0536466231194204,0.7284619109753129,0.7259196132844579,0.4499843716621399,,1.119257131775558,1.1188409300137865,1.0736673320865944,0.045589799688963595,0.04517359792719211,0.00041620176177148416,0.7284619109753129,1.1192571317755575,0.0
main,blackbox_linear,2058-10-01,2058-07-01,0.0005307074380974,0.0534133793631776,0.7291601257550312,0.72719355925,0.4658166170120239,,1.1186291941038229,1.1183092476456948,1.0757850682236436,0.042844125880179273,0.04252417942205122,0.0003199464581280509,0.7291601257550312,1.1186291941038229,0.0
main,blackbox_linear,2059-01-01,2058-10-01,0.0004303194441011,0.0527818182427624,0.7330725906679857,0.7306641458834102,0.562171459197998,,1.1200016413352016,1.119607386617601,1.0920256720471477,0.027975969288053903,0.02758171457045333,0.00039425471760057285,0.7330725906679857,1.1200016413352014,0.0
main,blackbox_linear,2059-04-01,2059-01-01,0.0005936948001847,0.0540021567946472,0.7257112437257148,0.7239857549347695,0.6224151849746704,,1.1176109790275648,1.1173313410479149,1.10087050448699,0.016740474540574812,0.016460836560924896,0.000279637979649916,0.7257112437257148,1.117610979027564,0.0
main,blackbox_linear,2059-07-01,2059-04-01,0.0005900540224775,0.0584943238601929,0.7028178333412639,0.7003523646908733,0.611986517906189,,1.113926391105013,1.1135267399686914,1.0992026839423144,0.014723707162698663,0.014324056026377097,0.000399651136321566,0.7028178333412639,1.1139263911050123,0.0
main,blackbox_linear,2059-10-01,2059-07-01,0.0006313393254201,0.0611028180834707,0.689968471907671,0.6872720068759792,0.6143615245819092,,1.1115586609843355,1.1111226787031518,1.0993340302248247,0.012224630759510857,0.011788648478327168,0.00043598228118368887,0.6899684719076705,1.1115586609843349,0.0
main,blackbox_linear,2060-01-01,2059-10-01,0.0008270452273261,0.0579849021944445,0.7041660928585427,0.7029603023542697,0.5544138550758362,,1.1124761315368,1.1122835311648984,1.088556274324701,0.023919857212098883,0.023727256840197386,0.00019260037190149681,0.7041660928585427,1.1124761315367993,0.0
main,blackbox_linear,2060-04-01,2060-01-01,0.0004569268222327,0.0557540407731192,0.7173036709343936,0.7145953731784389,0.6401985287666321,,1.117229463847619,1.1167868447634914,1.1046281140393204,0.012601349808298634,0.012158730724171063,0.00044261908412757123,0.7173036709343936,1.117229463847619,0.0
main,blackbox_linear,2060-07-01,2060-04-01,0.0010293359400886,0.068011218070749,0.6568552020125319,0.6546765984060947,0.6410462260246277,,1.1035904272694488,1.1032468470134804,1.1010972467750844,0.002493180494364422,0.0021496002383960544,0.0003435802559683676,0.6568552020125319,1.1035904272694488,0.0
