model_family,architecture,seed,lambda_shortfall,T,rho_scale,split,model_name,n,rmse_vs_realised,rmse_vs_true,mae_vs_true,bias_vs_true,mean_regret,median_regret,mean_regret_vs_bayes,mean_regret_irreducible,mean_utility,shortfall_bind_share
pto,persistence,42,1.0,500,0.03,main,persistence,150,0.0019754026530586,0.0017571971441899,0.0011893081593076,-7.195913992865195e-05,0.0317982167840714,0.0122111508084978,0.0314321105506684,0.0003661062334029,1.0619707033641137,0.52
pto,persistence_ma4,42,1.0,500,0.03,main,persistence_ma4,150,0.0020727602347219,0.0018643791143738,0.0013701538375664,-7.791002466344527e-05,0.0317573197116315,0.0130355974556625,0.0313912134782285,0.0003661062334029,1.0620116004365532,0.5
blackbox,linear,42,1.0,500,0.03,main,blackbox_linear,150,,,,,0.0120204268204026,0.010091835044849,0.0116543205869997,0.0003661062334029,1.0817484933277823,0.14
blackbox,mlp,42,1.0,500,0.03,main,blackbox_mlp,150,,,,,0.0124647051229544,0.0086591667672568,0.0120985988895514,0.0003661062334029,1.0813042150252303,0.1533333333333333
dfl,linear,42,1.0,500,0.03,main,dfl_linear,150,0.0046410866674922,0.0044920739905929,0.002812656176587,0.002497779626192,0.012636562955512,0.008757249593197,0.0122704567221091,0.0003661062334029,1.0811323571926728,0.1266666666666666
dfl,mlp,42,1.0,500,0.03,main,dfl_mlp,150,0.0026596918714278,0.0024546799540072,0.0018332346229564,0.0015445652457675,0.0110612789174994,0.0076906918437561,0.0106951726840965,0.0003661062334029,1.0827076412306853,0.1333333333333333
pto,linear,42,50.0,500,0.03,main,linear,150,0.0020597106925764,0.0018233938768459,0.0012169425462372,-0.000266074054616,1.236124140216628,0.0123991365833697,1.235434246520661,0.0006898936959665,-0.1423552202346229,0.4733333333333333
pto,mlp,42,50.0,500,0.03,main,mlp,150,0.0018693932635061,0.001628400683433,0.0011284629588047,-0.0003594374123238,1.1487266126038254,0.0110229198345899,1.1480367189078586,0.0006898936959665,-0.0549576926218205,0.4666666666666667
pto,persistence,42,50.0,500,0.03,main,persistence,150,0.0019754026530586,0.0017571971441899,0.0011893081593076,-7.195913992865195e-05,1.5125618300781878,0.0362415642397747,1.5118719363822213,0.0006898936959665,-0.4187929100961829,0.5
pto,persistence_ma4,42,50.0,500,0.03,main,persistence_ma4,150,0.0020727602347219,0.0018643791143738,0.0013701538375664,-7.791002466344527e-05,1.4526392208298076,0.0191784240949322,1.451949327133841,0.0006898936959665,-0.3588703008478028,0.48
blackbox,linear,42,50.0,500,0.03,main,blackbox_linear,150,,,,,0.0477928813433228,0.0140484790410244,0.0471029876473562,0.0006898936959665,1.0459760386386818,0.0333333333333333
blackbox,mlp,42,50.0,500,0.03,main,blackbox_mlp,150,,,,,0.0227568395175896,0.0177828538189329,0.0220669458216231,0.0006898936959665,1.0710120804644154,0.0133333333333333
dfl,linear,42,50.0,500,0.03,main,dfl_linear,150,0.0052220587331184,0.0050759553279294,0.0037239809773467,0.0035968544009242,0.0771067899201165,0.0129479123024954,0.0764168962241499,0.0006898936959665,1.0166621300618883,0.0533333333333333
dfl,mlp,42,50.0,500,0.03,main,dfl_mlp,150,0.006479723569537,0.0063471685167421,0.0052686545833391,0.0052285905784096,0.0298694369888274,0.0160131890800847,0.0291795432928608,0.0006898936959665,1.0638994829931772,0.0133333333333333
pto,linear,43,0.2,500,0.03,main,linear,150,0.0025269709617776,0.0025114949820014,0.0013815506293435,-0.0001262064387725,0.0051978357202061,0.003880298146366,0.0049966284449999,0.0002012072752061,1.0835239284515572,0.5133333333333333
pto,mlp,43,0.2,500,0.03,main,mlp,150,0.0019178616059193,0.001827139674267,0.0012177462194886,-0.0002846406036381,0.0049566546421229,0.0042165458448808,0.0047554473669167,0.0002012072752061,1.0837651095296403,0.54
pto,persistence,43,0.2,500,0.03,main,persistence,150,0.0018293209550733,0.0015942883845251,0.0011758277343176,-6.930225460807492e-05,0.0052876533806301,0.0040078614730436,0.0050864461054239,0.0002012072752061,1.0834341107911334,0.5333333333333333
pto,persistence_ma4,43,0.2,500,0.03,main,persistence_ma4,150,0.0019590177749413,0.0018520489204529,0.0013399806286317,-4.385268920912123e-05,0.0053999437564111,0.0046912368495652,0.0051987364812049,0.0002012072752061,1.083321820415352,0.5466666666666666
blackbox,linear,43,0.2,500,0.03,main,blackbox_linear,150,,,,,0.0049089779448752,0.0040897094704486,0.0047077706696691,0.0002012072752061,1.0838127862268885,0.46
blackbox,mlp,43,0.2,500,0.03,main,blackbox_mlp,150,,,,,0.0048325884234201,0.0037940700820398,0.0046313811482139,0.0002012072752061,1.083889175748343,0.4266666666666667
dfl,linear,43,0.2,500,0.03,main,dfl_linear,150,0.0051719654557447,0.0051672936588366,0.0019202691557126,0.001007075136588,0.005425176869449,0.0036457113857507,0.0052239695942428,0.0002012072752061,1.0832965873023148,0.4066666666666667
dfl,mlp,43,0.2,500,0.03,main,dfl_mlp,150,0.0022129653449984,0.0021173762120852,0.001314443719707,0.0002739720089036,0.0047564170570235,0.0038468742974894,0.0045552097818173,0.0002012072752061,1.0839653471147397,0.4133333333333333
pto,linear,43,1.0,500,0.03,main,linear,150,0.0025269709617776,0.0025114949820014,0.0013815506293435,-0.0001262064387725,0.022884639007179,0.0091871003373884,0.0224638481528011,0.0004207908543778,1.065837124775613,0.48
pto,mlp,43,1.0,500,0.03,main,mlp,150,0.0019178616059193,0.001827139674267,0.0012177462194886,-0.0002846406036381,0.0236507382522944,0.006746268089026,0.0232299473979165,0.0004207908543778,1.0650710255304978,0.5
pto,persistence,43,1.0,500,0.03,main,persistence,150,0.0018293209550733,0.0015942883845251,0.0011758277343176,-6.930225460807492e-05,0.0271951194003977,0.0081062046226476,0.0267743285460199,0.0004207908543778,1.0615266443823943,0.48
pto,persistence_ma4,43,1.0,500,0.03,main,persistence_ma4,150,0.0019590177749413,0.0018520489204529,0.0013399806286317,-4.385268920912123e-05,0.0233666616777367,0.0097344700314159,0.0229458708233589,0.0004207908543778,1.0653551021050556,0.5066666666666667
blackbox,linear,43,1.0,500,0.03,main,blackbox_linear,150,,,,,0.0103425532450456,0.0084388244664999,0.0099217623906678,0.0004207908543778,1.0783792105377463,0.0666666666666666
blackbox,mlp,43,1.0,500,0.03,main,blackbox_mlp,150,,,,,0.0091450886181024,0.0073738703321262,0.0087242977637245,0.0004207908543778,1.0795766751646898,0.0933333333333333
dfl,linear,43,1.0,500,0.03,main,dfl_linear,150,0.0060422476643868,0.0059453505870583,0.0032348954623558,0.0029881642781183,0.0113743280931717,0.0081825485722554,0.0109535372387938,0.0004207908543778,1.0773474356896202,0.0866666666666666
dfl,mlp,43,1.0,500,0.03,main,dfl_mlp,150,0.003098962743228,0.0029047744442817,0.0021542475309618,0.0019442103794451,0.0092707004475757,0.0071226364155589,0.0088499095931979,0.0004207908543778,1.0794510633352163,0.12
pto,linear,43,50.0,500,0.03,main,linear,150,0.0025269709617776,0.0025114949820014,0.0013815506293435,-0.0001262064387725,0.985698715270678,0.0101020368547031,0.9849747956927732,0.0007239195779046,0.1030230483852778,0.4466666666666666
pto,mlp,43,50.0,500,0.03,main,mlp,150,0.0019178616059193,0.001827139674267,0.0012177462194886,-0.0002846406036381,1.047256640504566,0.0099308791533915,1.0465327209266613,0.0007239195779046,0.0414651231513896,0.4666666666666667
pto,persistence,43,50.0,500,0.03,main,persistence,150,0.0018293209550733,0.0015942883845251,0.0011758277343176,-6.930225460807492e-05,1.2570815858807982,0.0089261158882761,1.2563576663028937,0.0007239195779046,-0.1683598222248428,0.44
pto,persistence_ma4,43,50.0,500,0.03,main,persistence_ma4,150,0.0019590177749413,0.0018520489204529,0.0013399806286317,-4.385268920912123e-05,1.0002546197649698,0.0142835509513093,0.9995307001870654,0.0007239195779046,0.0884671438909857,0.46
blackbox,linear,43,50.0,500,0.03,main,blackbox_linear,150,,,,,0.0188468462849515,0.0118015773824647,0.0181229267070469,0.0007239195779046,1.069874917371004,0.0066666666666666
blackbox,mlp,43,50.0,500,0.03,main,blackbox_mlp,150,,,,,0.0183214643212729,0.014665425167473,0.0175975447433682,0.0007239195779046,1.0704002993346826,0.0066666666666666
dfl,linear,43,50.0,500,0.03,main,dfl_linear,150,0.0048488403987889,0.0047186589755364,0.0036017255725381,0.0034470984222353,0.0642373139290792,0.0114581828563101,0.0635133943511745,0.0007239195779046,1.024484449726876,0.04
dfl,mlp,43,50.0,500,0.03,main,dfl_mlp,150,0.0090675371084781,0.0089766005158479,0.00567862137173,0.0056567022372643,0.0175425614655103,0.012771864976841,0.0168186418876056,0.0007239195779046,1.0711792021904452,0.0133333333333333
pto,linear,44,0.2,500,0.03,main,linear,150,0.0018067700718449,0.001682093330257,0.0009808198434362,9.72927751977971e-06,0.004263497199858,0.0034268848109491,0.0041117633889192,0.0001517338109387,1.0939564065922032,0.5
pto,mlp,44,0.2,500,0.03,main,mlp,150,0.0015312316350152,0.0014032186832509,0.0008669277507799,-4.426747472929723e-05,0.0041612248352675,0.0033098093378053,0.0040094910243287,0.0001517338109387,1.094058678956794,0.4333333333333333
pto,persistence,44,0.2,500,0.03,main,persistence,150,0.0017191525846102,0.0015521942671028,0.000932041737247,-2.9026824895210667e-05,0.0047494433983132,0.0035649552287218,0.0045977095873744,0.0001517338109387,1.0934704603937482,0.5133333333333333
pto,persistence_ma4,44,0.2,500,0.03,main,persistence_ma4,150,0.0018038187699143,0.0016874010515073,0.0010631176115581,-2.7907149882815095e-05,0.0049605817741195,0.0030824729266761,0.0048088479631807,0.0001517338109387,1.0932593220179418,0.5533333333333333
blackbox,linear,44,0.2,500,0.03,main,blackbox_linear,150,,,,,0.0041348545189702,0.0031133071177279,0.0039831207080314,0.0001517338109387,1.0940850492730911,0.4
blackbox,mlp,44,0.2,500,0.03,main,blackbox_mlp,150,,,,,0.0036121915984287,0.0024613244836062,0.0034604577874899,0.0001517338109387,1.0946077121936328,0.46
dfl,linear,44,0.2,500,0.03,main,dfl_linear,150,0.0032041560427726,0.0030869757802639,0.0013578679759763,0.000580803181998,0.0043084845511247,0.0033161603620278,0.0041567507401859,0.0001517338109387,1.0939114192409367,0.5133333333333333
dfl,mlp,44,0.2,500,0.03,main,dfl_mlp,150,0.0015477088706462,0.0014348393039105,0.0008818149545811,8.254624222432308e-05,0.0038682039652359,0.0028214131458755,0.0037164701542971,0.0001517338109387,1.0943516998268257,0.4333333333333333
pto,linear,44,1.0,500,0.03,main,linear,150,0.0018067700718449,0.001682093330257,0.0009808198434362,9.72927751977971e-06,0.0188080664297696,0.0063533061810864,0.0184818797334323,0.0003261866963372,1.0794118368137913,0.48
pto,mlp,44,1.0,500,0.03,main,mlp,150,0.0015312316350152,0.0014032186832509,0.0008669277507799,-4.426747472929723e-05,0.0172852942869216,0.0058745343830066,0.0169591075905843,0.0003261866963372,1.0809346089566392,0.4266666666666667
pto,persistence,44,1.0,500,0.03,main,persistence,150,0.0017191525846102,0.0015521942671028,0.000932041737247,-2.9026824895210667e-05,0.025109642278874,0.0072491357379005,0.0247834555825367,0.0003261866963372,1.0731102609646868,0.5
pto,persistence_ma4,44,1.0,500,0.03,main,persistence_ma4,150,0.0018038187699143,0.0016874010515073,0.0010631176115581,-2.7907149882815095e-05,0.0224721464057295,0.0090624626714932,0.0221459597093922,0.0003261866963372,1.0757477568378313,0.5333333333333333
blackbox,linear,44,1.0,500,0.03,main,blackbox_linear,150,,,,,0.009216958037388,0.0080680652538831,0.0088907713410507,0.0003261866963372,1.089002945206173,0.0666666666666666
blackbox,mlp,44,1.0,500,0.03,main,blackbox_mlp,150,,,,,0.0085820793849331,0.0062813958001726,0.0082558926885959,0.0003261866963372,1.0896378238586275,0.1333333333333333
dfl,linear,44,1.0,500,0.03,main,dfl_linear,150,0.0057559314530719,0.0056951808252283,0.0028428552388959,0.0027070295175291,0.0112190568554292,0.0089441747430732,0.0108928701590919,0.0003261866963372,1.0870008463881315,0.08
dfl,mlp,44,1.0,500,0.03,main,dfl_mlp,150,0.0024692787967805,0.002378485961839,0.0015601558840379,0.0013541995810254,0.0090109466738583,0.0067056239543569,0.008684759977521,0.0003261866963372,1.0892089565697023,0.1266666666666666
pto,linear,44,50.0,500,0.03,main,linear,150,0.0018067700718449,0.001682093330257,0.0009808198434362,9.72927751977971e-06,0.8137781624431611,0.0069203607971783,0.8131500974970765,0.0006280649460848,0.2844417408304453,0.4133333333333333
pto,mlp,44,50.0,500,0.03,main,mlp,150,0.0015312316350152,0.0014032186832509,0.0008669277507799,-4.426747472929723e-05,0.7297198546151371,0.0064823641338529,0.7290917896690523,0.0006280649460848,0.3685000486584695,0.4066666666666667
pto,persistence,44,50.0,500,0.03,main,persistence,150,0.0017191525846102,0.0015521942671028,0.000932041737247,-2.9026824895210667e-05,1.1837136374206227,0.0104702761377533,1.1830855724745375,0.0006280649460848,-0.0854937341470159,0.4533333333333333
pto,persistence_ma4,44,50.0,500,0.03,main,persistence_ma4,150,0.0018038187699143,0.0016874010515073,0.0010631176115581,-2.7907149882815095e-05,0.9887019198854272,0.0312536272483701,0.988073854939342,0.0006280649460848,0.1095179833881795,0.5066666666666667
blackbox,linear,44,50.0,500,0.03,main,blackbox_linear,150,,,,,0.0375299091275473,0.0129828980297727,0.0369018441814624,0.0006280649460848,1.0606899941460592,0.0266666666666666
blackbox,mlp,44,50.0,500,0.03,main,blackbox_mlp,150,,,,,0.0288901340702759,0.0177575173484761,0.028262069124191,0.0006280649460848,1.0693297692033308,0.02
dfl,linear,44,50.0,500,0.03,main,dfl_linear,150,0.0048984425564655,0.0047773777295063,0.0029146941097969,0.0027343903226842,0.1292824128283053,0.0109540466168748,0.1286543478822204,0.0006280649460848,0.9689374904453012,0.04
dfl,mlp,44,50.0,500,0.03,main,dfl_mlp,150,0.0065323054117639,0.0064554695120387,0.0043868446391647,0.0043393873115445,0.0243709362289986,0.0172218566644882,0.0237428712829137,0.0006280649460848,1.073848967044608,0.02
pto,linear,45,0.2,500,0.03,main,linear,150,0.0021363619433438,0.0017295609408699,0.0012730939002543,-0.0006235217826053,0.0048368063133556,0.0036002420498745,0.0046286179836263,0.0002081883297292,1.076581817484234,0.6
pto,mlp,45,0.2,500,0.03,main,mlp,150,0.0017982429400159,0.0013497517290321,0.0010080391079201,-0.0003194716088396,0.0035990304173338,0.002780648206723,0.0033908420876045,0.0002081883297292,1.0778195933802557,0.5666666666666667
pto,persistence,45,0.2,500,0.03,main,persistence,150,0.0020921983031858,0.0016186230860378,0.0012270397591349,4.180495259518296e-05,0.0040180147752788,0.0031287966852107,0.0038098264455495,0.0002081883297292,1.0774006090223105,0.4866666666666667
pto,persistence_ma4,45,0.2,500,0.03,main,persistence_ma4,150,0.0021820892044226,0.0017343793872184,0.0012655216509793,2.982415622813812e-06,0.0041649793466441,0.0031798595012164,0.0039567910169148,0.0002081883297292,1.077253644450945,0.5133333333333333
blackbox,linear,45,0.2,500,0.03,main,blackbox_linear,150,,,,,0.0048114281054567,0.0041596792434843,0.0046032397757274,0.0002081883297292,1.0766071956921326,0.5
blackbox,mlp,45,0.2,500,0.03,main,blackbox_mlp,150,,,,,0.0032530088998107,0.0025891155656969,0.0030448205700814,0.0002081883297292,1.0781656148977783,0.44
dfl,linear,45,0.2,500,0.03,main,dfl_linear,150,0.0033897138527043,0.003215094649306,0.0019727237437985,0.0006717212735752,0.004754104045553,0.0040269224239385,0.0045459157158237,0.0002081883297292,1.076664519752036,0.5
pto,linear,45,1.0,500,0.03,main,linear,150,0.0021363619433438,0.0017295609408699,0.0012730939002543,-0.0006235217826053,0.02653353759858,0.0140216868472106,0.026099617809241,0.000433919789339,1.0548850858152767,0.58
pto,mlp,45,1.0,500,0.03,main,mlp,150,0.0017982429400159,0.0013497517290321,0.0010080391079201,-0.0003194716088396,0.0178236354382796,0.0064412785643482,0.0173897156489405,0.000433919789339,1.0635949879755773,0.52
pto,persistence,45,1.0,500,0.03,main,persistence,150,0.0020921983031858,0.0016186230860378,0.0012270397591349,4.180495259518296e-05,0.019982551052931,0.0063199389646977,0.019548631263592,0.000433919789339,1.0614360723609255,0.4733333333333333
pto,persistence_ma4,45,1.0,500,0.03,main,persistence_ma4,150,0.0021820892044226,0.0017343793872184,0.0012655216509793,2.982415622813812e-06,0.0193450723488648,0.0074955216775757,0.0189111525595258,0.000433919789339,1.062073551064992,0.4933333333333333
blackbox,linear,45,1.0,500,0.03,main,blackbox_linear,150,,,,,0.0082108523867459,0.0067443038818828,0.0077769325974069,0.000433919789339,1.0732077710271108,0.1266666666666666
blackbox,mlp,45,1.0,500,0.03,main,blackbox_mlp,150,,,,,0.0066747347989398,0.0047952292720618,0.0062408150096008,0.000433919789339,1.0747438886149172,0.12
dfl,linear,45,1.0,500,0.03,main,dfl_linear,150,0.0064857837962446,0.0064609476491125,0.0037720082549336,0.003507005326768,0.0094707311890599,0.0062345770394675,0.0090368113997209,0.000433919789339,1.071947892224797,0.12
dfl,mlp,45,0.2,500,0.03,main,dfl_mlp,150,0.0017953570772239,0.001392560698711,0.0010434453901022,0.0001787245366799,0.0033422437621971,0.0026535685727352,0.0031340554324678,0.0002081883297292,1.0780763800353923,0.4533333333333333
dfl,mlp,45,1.0,500,0.03,main,dfl_mlp,150,0.0024373509982394,0.0022041880695188,0.0017413383165493,0.0015481200971096,0.0067630409963761,0.0046391181889969,0.006329121207037,0.000433919789339,1.074655582417481,0.1333333333333333
pto,linear,45,50.0,500,0.03,main,linear,150,0.0021363619433438,0.0017295609408699,0.0012730939002543,-0.0006235217826053,1.2036528671260196,0.4008588925736428,1.2028974635111531,0.0007554036148661,-0.1222342438061962,0.56
pto,mlp,45,50.0,500,0.03,main,mlp,150,0.0017982429400159,0.0013497517290321,0.0010080391079201,-0.0003194716088396,0.7511515665871652,0.0069104230422516,0.7503961629722992,0.0007554036148661,0.3302670567326581,0.4733333333333333
pto,persistence,45,50.0,500,0.03,main,persistence,150,0.0020921983031858,0.0016186230860378,0.0012270397591349,4.180495259518296e-05,0.8745065473414144,0.0075219000285514,0.8737511437265482,0.0007554036148661,0.2069120759784089,0.4533333333333333
pto,persistence_ma4,45,50.0,500,0.03,main,persistence_ma4,150,0.0021820892044226,0.0017343793872184,0.0012655216509793,2.982415622813812e-06,0.8215069615021673,0.0084894465226178,0.820751557887301,0.0007554036148661,0.2599116618176559,0.46
blackbox,linear,45,50.0,500,0.03,main,blackbox_linear,150,,,,,0.0543667114719014,0.0090959159688119,0.0536113078570353,0.0007554036148661,1.027051911847922,0.0333333333333333
blackbox,mlp,45,50.0,500,0.03,main,blackbox_mlp,150,,,,,0.0142607860903641,0.0085096501072754,0.0135053824754979,0.0007554036148661,1.0671578372294592,0.0066666666666666
dfl,linear,45,50.0,500,0.03,main,dfl_linear,150,0.0075297552995526,0.0075297635500293,0.0049211823920933,0.0048522583454303,0.0312919115548624,0.0084228358463932,0.0305365079399963,0.0007554036148661,1.050126711764961,0.0333333333333333
dfl,mlp,45,50.0,500,0.03,main,dfl_mlp,150,0.0047262741381738,0.0046222491290242,0.0037329765202948,0.0036740570160016,0.019558795848297,0.0077384245362265,0.0188033922334309,0.0007554036148661,1.0618598274715263,0.02
pto,linear,46,0.2,500,0.03,main,linear,150,0.0012655603753595,0.0010920687736985,0.0007501966715207,9.638177172774562e-05,0.0049655949245494,0.0037011892814954,0.0048348876124959,0.0001307073120534,1.0963948860751482,0.3333333333333333
pto,mlp,46,0.2,500,0.03,main,mlp,150,0.0012677539547335,0.0010995601061793,0.0007157982221949,0.0001059847545114,0.0044433621619192,0.0034184107172748,0.0043126548498657,0.0001307073120534,1.0969171188377784,0.3933333333333333
pto,persistence,46,0.2,500,0.03,main,persistence,150,0.0013359560432334,0.0011731225569333,0.0007903687374856,2.5682355897755493e-05,0.0051504511284899,0.0037962691813966,0.0050197438164364,0.0001307073120534,1.0962100298712076,0.4666666666666667
pto,persistence_ma4,46,0.2,500,0.03,main,persistence_ma4,150,0.00142312969114,0.0013096731147315,0.000851366157998,0.0001355546709638,0.0048020956764335,0.0033087972502705,0.00467138836438,0.0001307073120534,1.096558385323264,0.4333333333333333
blackbox,linear,46,0.2,500,0.03,main,blackbox_linear,150,,,,,0.0047923186930517,0.0039563837686363,0.0046616113809982,0.0001307073120534,1.096568162306646,0.2933333333333333
blackbox,mlp,46,0.2,500,0.03,main,blackbox_mlp,150,,,,,0.0042446919421842,0.0030944402153531,0.0041139846301307,0.0001307073120534,1.0971157890575134,0.3666666666666666
dfl,linear,46,0.2,500,0.03,main,dfl_linear,150,0.001340850729103,0.0011473698766771,0.0007646668558399,0.0001968537940413,0.0046971139864645,0.0036805262858109,0.004566406674411,0.0001307073120534,1.096663367013233,0.3466666666666667
dfl,mlp,46,0.2,500,0.03,main,dfl_mlp,150,0.0014093448679903,0.001229936930042,0.0007727978533067,0.0002523862967503,0.0044226146429692,0.003376633954211,0.0042919073309157,0.0001307073120534,1.0969378663567284,0.38
pto,linear,46,1.0,500,0.03,main,linear,150,0.0012655603753595,0.0010920687736985,0.0007501966715207,9.638177172774562e-05,0.0144615562507974,0.0067490642529385,0.0141355100791033,0.000326046171694,1.0868989243231555,0.3133333333333333
pto,mlp,46,1.0,500,0.03,main,mlp,150,0.0012677539547335,0.0010995601061793,0.0007157982221949,0.0001059847545114,0.0150186068699228,0.0060729768763092,0.0146925606982287,0.000326046171694,1.0863418737040305,0.38
pto,persistence,46,1.0,500,0.03,main,persistence,150,0.0013359560432334,0.0011731225569333,0.0007903687374856,2.5682355897755493e-05,0.0260311225792197,0.007241769895584,0.0257050764075256,0.000326046171694,1.0753293579947334,0.44
pto,persistence_ma4,46,1.0,500,0.03,main,persistence_ma4,150,0.00142312969114,0.0013096731147315,0.000851366157998,0.0001355546709638,0.0192442253376385,0.0071181812904556,0.0189181791659445,0.000326046171694,1.0821162552363144,0.4133333333333333
blackbox,linear,46,1.0,500,0.03,main,blackbox_linear,150,,,,,0.0122614712559694,0.0101048759060778,0.0119354250842753,0.000326046171694,1.0890990093179838,0.0666666666666666
blackbox,mlp,46,1.0,500,0.03,main,blackbox_mlp,150,,,,,0.0099402669455558,0.0085159883329389,0.0096142207738618,0.000326046171694,1.0914202136283973,0.0866666666666666
dfl,linear,46,1.0,500,0.03,main,dfl_linear,150,0.0027453625471764,0.0025783572865422,0.0018718123584211,0.0017444143818771,0.0109845117448402,0.0092243534757068,0.0106584655731462,0.000326046171694,1.090375968829113,0.08
dfl,mlp,46,1.0,500,0.03,main,dfl_mlp,150,0.0022716454650926,0.0021274179932899,0.0016567290470151,0.0015211812177442,0.010734839597178,0.0091205373725081,0.0104087934254839,0.000326046171694,1.0906256409767752,0.0733333333333333
pto,linear,46,50.0,500,0.03,main,linear,150,0.0012655603753595,0.0010920687736985,0.0007501966715207,9.638177172774562e-05,0.523600037428085,0.0072569913872055,0.5229873844146805,0.0006126530134047,0.5777604429192619,0.28
pto,mlp,46,50.0,500,0.03,main,mlp,150,0.0012677539547335,0.0010995601061793,0.0007157982221949,0.0001059847545114,0.5849532775646294,0.0067250004423224,0.5843406245512249,0.0006126530134047,0.5164072027827176,0.3266666666666666
pto,persistence,46,50.0,500,0.03,main,persistence,150,0.0013359560432334,0.0011731225569333,0.0007903687374856,2.5682355897755493e-05,1.2270247826861114,0.0080227491725938,1.2264121296727064,0.0006126530134047,-0.1256643023387643,0.4066666666666667
pto,persistence_ma4,46,50.0,500,0.03,main,persistence_ma4,150,0.00142312969114,0.0013096731147315,0.000851366157998,0.0001355546709638,0.8222190158819129,0.0086188985972693,0.8216063628685081,0.0006126530134047,0.2791414644654341,0.3866666666666666
blackbox,linear,46,50.0,500,0.03,main,blackbox_linear,150,,,,,0.0204587352203697,0.0190875287261295,0.019846082206965,0.0006126530134047,1.0809017451269776,0.0066666666666666
blackbox,mlp,46,50.0,500,0.03,main,blackbox_mlp,150,,,,,0.0187663728295079,0.0193797345060611,0.0181537198161032,0.0006126530134047,1.0825941075178394,0.0
dfl,linear,46,50.0,500,0.03,main,dfl_linear,150,0.0037497996646692,0.003605735964001,0.0028127044252206,0.0027778098509106,0.0317839701063712,0.0130829442505006,0.0311713170929665,0.0006126530134047,1.0695765102409758,0.0133333333333333
dfl,mlp,46,50.0,500,0.03,main,dfl_mlp,150,0.0043578592512844,0.0042760312090535,0.0041072091380723,0.0040962731442805,0.0185943245040116,0.019484388504991,0.0179816714906069,0.0006126530134047,1.0827661558433357,0.0
pto,linear,42,10.0,150,0.03,main,linear,45,0.0026719225694058,0.0025551291445481,0.0016959676375928,-0.0004432833584111,0.37745181846059,0.1165394827409831,0.3769469169998777,0.0005049014607123,0.7183016208905214,0.5555555555555556
pto,mlp,42,10.0,150,0.03,main,mlp,45,0.0021876384537429,0.001984805202361,0.0012689066699982,-0.0005315571657364,0.281361505064558,0.0064749080195385,0.2808566036038458,0.0005049014607123,0.8143919342865533,0.4222222222222222
pto,persistence,42,10.0,150,0.03,main,persistence,45,0.0023378701525553,0.0021713909548067,0.0013452927103303,-8.769741566237054e-05,0.3116872598455574,0.0312739647178872,0.3111823583848451,0.0005049014607123,0.7840661795055539,0.5333333333333333
pto,persistence_ma4,42,10.0,150,0.03,main,persistence_ma4,45,0.0024754911519463,0.0023604114729001,0.0015145108139029,-0.0004009338889116,0.3201192507406343,0.0128508137208083,0.319614349279922,0.0005049014607123,0.7756341886104772,0.5111111111111111
blackbox,linear,42,10.0,150,0.03,main,blackbox_linear,45,,,,,0.2666267899458965,0.0198917701747012,0.2661218884851842,0.0005049014607123,0.8291266494052147,0.3555555555555555
blackbox,mlp,42,10.0,150,0.03,main,blackbox_mlp,45,,,,,0.1280609108241032,0.0140179738065555,0.1275560093633909,0.0005049014607123,0.967692528527008,0.0888888888888888
dfl,linear,42,10.0,150,0.03,main,dfl_linear,45,0.0057223570404887,0.0054362019648092,0.0034915179695911,0.0025106187432504,0.1738405986054857,0.0174637776051671,0.1733356971447734,0.0005049014607123,0.9219128407456256,0.1777777777777777
dfl,mlp,42,10.0,150,0.03,main,dfl_mlp,45,0.0069340967385217,0.0066236893927169,0.0043607058510509,0.0037251950555912,0.123502602429341,0.0151132992355418,0.1229977009686286,0.0005049014607123,0.9722508369217704,0.0888888888888888
pto,linear,42,10.0,300,0.03,main,linear,90,0.002637817764574,0.0024750901031033,0.0014327724380644,9.346240929976045e-05,0.2972081971111036,0.0147944527476231,0.2966340235654605,0.0005741735456431,0.7971376931547335,0.4888888888888889
pto,mlp,42,10.0,300,0.03,main,mlp,90,0.0017636534809264,0.0016146530180327,0.0010905491398181,-0.0001052080903996,0.2563233796792458,0.0076899790197363,0.2557492061336027,0.0005741735456431,0.8380225105865914,0.4222222222222222
pto,persistence,42,10.0,300,0.03,main,persistence,90,0.001668551574215,0.0014947944290325,0.0010705482577164,-4.754527855790142e-05,0.2929781056735528,0.0146301457844437,0.2924039321279096,0.0005741735456431,0.8013677845922842,0.4888888888888889
pto,persistence_ma4,42,10.0,300,0.03,main,persistence_ma4,90,0.001984859282187,0.001837786925877,0.0012153390890413,-7.496274599143417e-05,0.2477952751434577,0.009522022090121,0.2472211015978145,0.0005741735456431,0.8465506151223795,0.4333333333333333
blackbox,linear,42,10.0,300,0.03,main,blackbox_linear,90,,,,,0.0381910149549647,0.0121543647460038,0.0376168414093215,0.0005741735456431,1.0561548753108725,0.0888888888888888
blackbox,mlp,42,10.0,300,0.03,main,blackbox_mlp,90,,,,,0.0178938728092357,0.0154699951261961,0.0173196992635926,0.0005741735456431,1.0764520174566012,0.0222222222222222
dfl,linear,42,10.0,300,0.03,main,dfl_linear,90,0.0086351906671011,0.0085409034022686,0.0040389611821826,0.0038837318624817,0.0347852409431664,0.0101703010172758,0.0342110673975233,0.0005741735456431,1.0595606493226706,0.0777777777777777
