split,model,date,feature_date,c_q_realised,pd_q_realised,pd_q_true,pd_a_true,k_irb_true,pd_q_hat,pd_q_hat_std,pd_a_hat,c_q_hat,k_irb_hat,alpha_oracle,alpha_bayes,alpha_hat,utility_oracle,utility_bayes_realised,utility,regret,regret_vs_bayes,regret_irreducible,alpha_oracle_panel,utility_oracle_panel,shortfall_realised_at_hat,shortfall_predicted_at_hat
main,mlp,2117-07-01,2117-04-01,0.0011379927295429,0.0025288727323175557,0.0035695726426356,0.0142020212469016,0.0830586564855153,0.002128338813781738,0.00011972278189294515,0.00848621484198897,0.0009577524662017822,0.06949791412328438,0.5973835261854851,0.5956884731168767,0.6509497855176938,1.0935622501442313,1.09329677196884,1.0840181769289605,0.009544073215270732,0.00927859503987949,0.00026547817539124274,0.5973835261854814,1.0935622501442317,0.0896681290292276,0.000221232100042823
main,mlp,2117-10-01,2117-07-01,0.0023962300359845,0.005324955635521112,0.005535120166054,0.0219573327242401,0.0943030615142289,0.00328012490645051,0.0001986470114641641,0.01305608535996372,0.0014760562079027294,0.08086983370134307,0.5558665620965502,0.5553039846895301,0.604068624600753,1.0800657394760242,1.0799847085556915,1.0696656198855103,0.010400119590513901,0.010319088670181165,8.10309203327364e-05,0.5558665620965488,1.0800657394760242,0.0867151761338727,1.0780257857834208e-05
main,mlp,2118-01-01,2117-10-01,0.0026415365800656,0.005870081289034667,0.0067000668536663,0.0265321231124242,0.0993287755342891,0.004824354685842991,0.0002288669135638782,0.019158220948672144,0.0021709596086293462,0.09077514719219745,0.5400433741772704,0.5385376517090321,0.5675286128207453,1.0764618432812794,1.0762486564197966,1.070174430304198,0.0062874129770813525,0.006074226115598602,0.00021318686148275034,0.5400433741772694,1.0764618432812791,0.05089450369844162,0.0
main,mlp,2118-04-01,2118-01-01,0.0014040347868762,0.003120077304169333,0.0043644710900045,0.0173439248981898,0.0882163595418379,0.005753103923052549,0.00015516438572352477,0.02281458703786854,0.002588896765373647,0.09530387480549143,0.5786354053898483,0.5766412832037076,0.5519052177751893,1.0890865057246388,1.0887794913665532,1.0849711353380833,0.004115370386555517,0.0038083560284698503,0.00030701435808566657,0.5786354053898474,1.0890865057246384,0.0,0.0
main,mlp,2118-07-01,2118-04-01,0.0015031723298337,0.003340382955186,0.0025565136383421,0.0101869067738129,0.0743438201935848,0.004744962602853775,0.0004343719589526045,0.018845189208960278,0.002135233171284199,0.09035113412673933,0.6287449898775032,0.6302358205537956,0.5690240224835026,1.0961780375863661,1.0959318637065525,1.0870426241211497,0.009135413465216402,0.008889239585402775,0.00024617387981362704,0.6287449898775033,1.096178037586366,0.0,0.0
main,mlp,2118-10-01,2118-07-01,0.0016083334259507,0.0035740742798904446,0.0043151159841296,0.0171490636278052,0.0879257896209649,0.004628719948232174,0.00039917234062735726,0.018386725725936137,0.0020829239767044786,0.08971761013477503,0.578924408980648,0.5776897050232414,0.5712690662931034,1.0879482657366735,1.0877606938197395,1.086785291791933,0.0011629739447405196,0.0009754020278065489,0.00018757191693397068,0.578924408980647,1.0879482657366732,0.0,0.0
main,mlp,2119-01-01,2118-10-01,0.0025838799955764,0.005741955545725333,0.007280235541294,0.0288044718419746,0.1015987846508435,0.003672601655125618,0.000310877044458404,0.014609676565320195,0.001652670744806528,0.08379219606736574,0.5336672920422657,0.5312093043475881,0.5929210816805093,1.0758667826610862,1.0755173521807166,1.0620841080825647,0.013782674578521448,0.013433244098151942,0.00034943048036950586,0.5336672920422648,1.0758667826610857,0.11103132210331412,0.0
main,mlp,2119-04-01,2119-01-01,0.0015903022555761,0.0035340050123913334,0.0046900575047716,0.018628662360861,0.0900538274084246,0.0060108332894742485,0.0001211492831405497,0.02382741983994474,0.002704874980263412,0.09644720275256259,0.5719379864444221,0.5700759963090309,0.5480591503363881,1.0869900390237408,1.0867068359521164,1.0833581402268224,0.003631898796918387,0.0033486957252939487,0.00028320307162443825,0.5719379864444228,1.0869900390237406,0.0,0.0
main,mlp,2119-07-01,2119-04-01,0.002310749694469,0.005134999321042223,0.0048227850408878,0.0191520327868136,0.0907668299859496,0.004659709567204118,0.000430289150763001,0.018508965140968003,0.002096869305241853,0.08988802384193,0.5672871151975292,0.5675578909662791,0.5706638913105703,1.082195650071996,1.0821394207547796,1.0814944204727983,0.0007012295991977169,0.0006450002819813339,5.6229317216383023e-05,0.5672871151975287,1.0821956500719958,0.005952495712367889,0.0
main,mlp,2119-10-01,2119-07-01,0.0028863103404824,0.006414022978849777,0.0071028437017367,0.0281101032946986,0.1009173294160154,0.0049586170352995396,0.0003522247058128796,0.019687427926797674,0.0022313776658847927,0.09147710760638753,0.5347489487561223,0.5333933307876061,0.565065458449411,1.0744033091874596,1.0742146927103513,1.0672828594003534,0.007120449787106242,0.006931833309997915,0.00018861647710832763,0.534748948756122,1.0744033091874592,0.05669297430713949,0.0
