split,model,date,feature_date,c_q_realised,k_irb_true,alpha_oracle,alpha_bayes,alpha_hat,alpha_hat_std,utility_oracle,utility_bayes_realised,utility,regret,regret_vs_bayes,regret_irreducible,alpha_oracle_panel,utility_oracle_panel,shortfall_realised_at_hat
main,blackbox_mlp,2117-07-01,2117-04-01,0.0043401269418984,0.1101230619491977,0.5059110919489352,0.44740903886579,0.46861958503723145,0.012836644425988197,1.063035879843693,1.0557465982931495,1.0583894054210414,0.004646474422651536,-0.0026428071278918885,0.007289281550543425,0.5059110919489352,1.0630358798436923,0.0
main,blackbox_mlp,2117-10-01,2117-07-01,0.0008355716494745,0.106787807935257,0.5240448011160496,0.4590087880396539,0.4920791685581207,0.009627312421798706,1.083660756521522,1.0732781290892055,1.0785576262923229,0.00510313022919906,-0.005279497203117378,0.010382627432316438,0.5240448011160496,1.0836607565215195,0.0
main,blackbox_mlp,2118-01-01,2117-10-01,0.0021250788257467,0.1075290409842279,0.5185266448728549,0.4563951391198462,0.4995795786380768,0.011520874686539173,1.0760933764025917,1.0669756269089608,1.0733129093678047,0.002780467034787071,-0.006337282458843907,0.009117749493630978,0.5185266448728549,1.0760933764025913,0.0
main,blackbox_mlp,2118-04-01,2118-01-01,0.0078685801372976,0.0956510509849462,0.5355623247058171,0.5007075291605063,0.422843873500824,0.03266182914376259,1.047833319845926,1.044720291713488,1.0377659617060728,0.010067358139853155,0.006954330007415077,0.003113028132438078,0.5355623247058171,1.047833319845926,0.0
main,blackbox_mlp,2118-07-01,2118-04-01,0.0006087300383562,0.0886378766620879,0.5798896277506919,0.5291613778379664,0.46609920263290405,0.013566921465098858,1.0938914951086858,1.085677947218499,1.0754673801873627,0.01842411492132312,0.01021056703113632,0.008213547890186801,0.5798896277506919,1.0938914951086858,0.0
main,blackbox_mlp,2118-10-01,2118-07-01,0.0001409303903101,0.0844454602856122,0.5959958927542911,0.5469513609675121,0.5155130624771118,0.006443104241043329,1.09928737064483,1.091117007954724,1.0858796799251063,0.013407690719723808,0.005237328029617849,0.008170362690105959,0.5959958927542911,1.0992873706448298,0.0
main,blackbox_mlp,2119-01-01,2118-10-01,0.0011384028399209,0.0944440031452647,0.559339147845716,0.5054890826834854,0.5207749605178833,0.01643030345439911,1.0876014440942152,1.0791676638180665,1.0815616764268718,0.0060397676673433764,-0.0023940126088053404,0.008433780276148717,0.559339147845716,1.087601444094215,0.0
main,blackbox_mlp,2119-04-01,2119-01-01,0.0034479264818367,0.0867653647060218,0.5766570585429706,0.5370331927867643,0.4933738708496094,0.013632779009640217,1.0769956744043354,1.0717050667178285,1.065875641955248,0.011120032449087436,0.005829424762580526,0.00529060768650691,0.5766570585429696,1.0769956744043352,0.0
main,blackbox_mlp,2119-07-01,2119-04-01,1.298614014834072e-05,0.0860133289682988,0.5909246328063236,0.5402279762140887,0.4947148859500885,0.005565605591982603,1.099198600010475,1.090688145241855,1.0830478564711907,0.01615074353928425,0.007640288770664361,0.00851045476861989,0.5909246328063236,1.099198600010475,0.0
main,blackbox_mlp,2119-10-01,2119-07-01,0.0004482650863607,0.091804343876531,0.5699544705368923,0.5161140583943478,0.5553930401802063,0.02350483275949955,1.0931974441506291,1.084393602680669,1.0908163976590695,0.0023810464915596796,-0.00642279497840037,0.00880384146996005,0.5699544705368923,1.0931974441506287,0.0
main,blackbox_mlp,2120-01-01,2119-10-01,0.0008016536328867,0.0946879298997749,0.5596297043153476,0.5045188731866509,0.48879772424697876,0.024433817714452744,1.0895314984696214,1.0807146768198572,1.078199552959599,0.011331945510022479,0.002515123860258317,0.008816821649764162,0.5596297043153476,1.089531498469621,0.0
main,blackbox_mlp,2120-04-01,2120-01-01,0.0004542098925478,0.0895030246819608,0.5775097956188942,0.5255638239249159,0.49192896485328674,0.006228971295058727,1.0943985390418407,1.085907559539466,1.0804096760726805,0.013988862969160243,0.005497883466785591,0.008490979502374651,0.5775097956188942,1.0943985390418405,0.0
main,blackbox_mlp,2120-07-01,2120-04-01,0.0132053202747552,0.1014923600159613,0.5053116315979829,0.4782765201113811,0.5341901779174805,0.005919532384723425,1.0181643347703564,1.0171925090990497,0.44770272162439584,0.5704616131459606,0.5694897874746538,0.0009718256713067142,0.5053116315979829,1.018164334770356,0.05714997043954528
main,blackbox_mlp,2120-10-01,2120-07-01,0.0009080039232518,0.1034833657791074,0.5330735581508853,0.4709101127492977,0.48550766706466675,0.01491600926965475,1.0847160289475206,1.0748370166431287,1.0771568594022285,0.0075591695452921215,-0.0023198427590997994,0.009879012304391921,0.5330735581508853,1.0847160289475204,0.0
main,blackbox_mlp,2121-01-01,2120-10-01,0.0071882491300025,0.0955560954800338,0.5377953222971109,0.5010819117144754,0.5002816915512085,0.019241683185100555,1.0516915465696983,1.0481627450086155,1.0480858298401114,0.003605716729586872,7.691516850405478e-05,0.003528801561082817,0.5377953222971109,1.051691546569698,0.0
main,blackbox_mlp,2121-04-01,2121-01-01,0.0012004415833609,0.1044508224574533,0.5295172380125486,0.46738355845441,0.45334362983703613,0.017301436513662338,1.0826023508699414,1.072909771230862,1.0707196043645406,0.011882746505400776,0.0021901668663213414,0.009692579639079435,0.5295172380125486,1.082602350869941,0.0
main,blackbox_mlp,2121-07-01,2121-04-01,0.0010323575417528,0.1034801971692825,0.5327294107318461,0.4709217199143196,0.4858280122280121,0.013669299893081188,1.0839988687541247,1.074253253054318,1.0766036239301224,0.007395244824002223,-0.002350370875804364,0.009745615699806587,0.5327294107318461,1.0839988687541244,0.0
main,blackbox_mlp,2121-10-01,2121-07-01,0.0002031367829982,0.1013973346609954,0.5411241550989584,0.478631730105434,0.4660348892211914,0.010521640069782734,1.0898096358559308,1.079437853558768,1.077347173107547,0.012462462748383807,0.002090680451221072,0.010371782297162735,0.5411241550989584,1.0898096358559306,0.0
main,blackbox_mlp,2122-01-01,2121-10-01,0.0011725313627381,0.096629588239463,0.5524797162485227,0.4968672043886881,0.49848946928977966,0.018307575955986977,1.0863385943839714,1.0776477665346822,1.0779012854733137,0.008437308910657748,-0.00025351893863145847,0.008690827849289207,0.5524797162485227,1.0863385943839712,0.0
main,blackbox_mlp,2122-04-01,2122-01-01,0.0003019466772808,0.0921274934401449,0.5693806131915582,0.5148010347709963,0.5059469938278198,0.02044142596423626,1.0939367171735688,1.084932149222429,1.0834714048264085,0.010465312347160305,0.001460744396020619,0.009004567951139686,0.5693806131915566,1.0939367171735686,0.0
main,blackbox_mlp,2122-07-01,2122-04-01,0.0042915318935557,0.0871029933029207,0.5727556445858241,0.5356051377594176,0.5247927904129028,0.012535663321614265,1.0716429571308772,1.0669959978331136,1.065643538813717,0.00599941831716011,0.0013524590193965125,0.004646959297763598,0.5727556445858241,1.071642957130877,0.0
main,blackbox_mlp,2122-10-01,2122-07-01,0.0001013334762425,0.0682302326485362,0.6599285056200251,0.6222652154880922,0.5091662406921387,0.011999820359051228,1.1101992604487043,1.103909993227697,1.0850239725847326,0.025175287863971718,0.018886020642964407,0.006289267221007311,0.6599285056200251,1.110199260448704,0.0
main,blackbox_mlp,2123-01-01,2122-10-01,0.0006835527716181,0.0799867615535493,0.6102386452843933,0.5665570220189914,0.5624281167984009,0.02387803979218006,1.098348789234452,1.0913088634723829,1.0906434306413963,0.007705358593055545,0.0006654328309865232,0.007039925762069021,0.6102386452843933,1.0983487892344517,0.0
main,blackbox_mlp,2123-04-01,2123-01-01,0.0008667424962452,0.0781356703883449,0.6165136363424583,0.5749212535931503,0.5236622095108032,0.01725412718951702,1.0982307052242062,1.0916036837788117,1.0834364482912082,0.014794256932997962,0.008167235487603453,0.00662702144539451,0.616513636342458,1.0982307052242062,0.0
main,blackbox_mlp,2123-07-01,2123-04-01,0.0002242371814745,0.0900195843226915,0.5765555602368467,0.5234275864755531,0.512176513671875,0.005769995506852865,1.0955684821818805,1.08676211526092,1.0848971641184428,0.010671318063437685,0.0018649511424770893,0.008806366920960595,0.5765555602368467,1.0955684821818803,0.0
main,blackbox_mlp,2123-10-01,2123-07-01,0.0045643780943649,0.0934204069794629,0.5519227171815007,0.5095819225819715,0.5077172517776489,0.0049641369841992855,1.0675311768856361,1.062350517346596,1.0621223632771946,0.005408813608441587,0.00022815406940135396,0.005180659539040233,0.5519227171815007,1.067531176885636,0.0
main,blackbox_mlp,2124-01-01,2123-10-01,0.0034845710955715,0.0976162387927398,0.5425912097886137,0.493028131535877,0.4593374729156494,0.015830129384994507,1.0722483467810813,1.0656488103334916,1.0611627546374818,0.011085592143599499,0.004486055696009794,0.0065995364475897045,0.5425912097886137,1.072248346781081,0.0
