split,model,date,feature_date,c_q_realised,pd_q_realised,pd_q_true,pd_a_true,k_irb_true,pd_q_hat,pd_q_hat_std,pd_a_hat,c_q_hat,k_irb_hat,alpha_oracle,alpha_bayes,alpha_hat,utility_oracle,utility_bayes_realised,utility,regret,regret_vs_bayes,regret_irreducible,alpha_oracle_panel,utility_oracle_panel,shortfall_realised_at_hat,shortfall_predicted_at_hat
main,mlp,2117-07-01,2117-04-01,0.0016914226588684,0.003758717019707556,0.0029597178044774,0.0117864152719576,0.0781911216483718,0.004875842947512865,0.0003671683561360932,0.019361191828290103,0.0021941293263807895,0.09104653328867286,0.6131864034419989,0.6015153522364642,0.5508274952584977,1.0926437420093376,1.090880412211426,1.0832221981373482,0.009421543871989346,0.0076582140740777405,0.0017633297979116058,0.6131864034419987,1.0926437420093371,0.0,0.0
main,mlp,2117-10-01,2117-07-01,0.001857790926853,0.004128424281895555,0.0032269564527752,0.0128454806273673,0.0804452766236099,0.0028626965824514626,0.00016677795434826755,0.011401709911865288,0.0012882134621031581,0.07731842458398132,0.6042184065742697,0.5922024258083031,0.6051756078776942,1.0902835775687647,1.088488124600525,1.0745846535413273,0.015698924027437444,0.013903471059197647,0.0017954529682397968,0.6042184065742697,1.0902835775687645,0.0015841951047446123,0.0
main,mlp,2118-01-01,2117-10-01,0.001430684853447,0.0031792996743266666,0.0023998233842414,0.0095647938739376,0.0726739400011136,0.0032813749741762875,0.00035892617637335095,0.013061036578233431,0.0014766187383793293,0.08087972655537498,0.6357092120872063,0.6252085792811053,0.5904301811643299,1.0977041522213518,1.0960902768729996,1.0907450752635097,0.006959076957842036,0.005345201609489925,0.0016138753483521118,0.6357092120872063,1.0977041522213515,0.0,0.0
main,mlp,2118-04-01,2118-01-01,0.0010232764337092,0.0022739476304648888,0.0033621964465734,0.0133811114988154,0.0815108905145469,0.0036012153141200542,0.000290500537879294,0.014327235390929283,0.0016205468913540245,0.08328632628804666,0.6033758811269869,0.5878681381554502,0.5807395092499831,1.0951929448310762,1.0927463310910857,1.0916216670146035,0.0035712778164727066,0.0011246640764821514,0.002446613739990555,0.6033758811269869,1.095192944831076,0.0,0.0
main,mlp,2118-07-01,2118-04-01,0.0004901331283258,0.0010891847296128888,0.0026156379384222,0.0104215739161271,0.0749464371555756,0.0029787568375468252,0.0001889945489627404,0.011861895039619652,0.0013404405768960713,0.07835879360260209,0.6303716694948911,0.6152867790381367,0.6008156774001294,1.1028127800913667,1.1003524545401322,1.0979922371281086,0.004820542963258179,0.0023602174120236352,0.0024603255512345434,0.6303716694948911,1.1028127800913667,0.0,0.0
main,mlp,2118-10-01,2118-07-01,0.0015826151696801,0.003516922599289111,0.0037262622325121,0.0148219455129567,0.0841655961041177,0.002851001871749759,9.07099229041224e-05,0.01135533084508178,0.0012829508422873915,0.07721111102717736,0.5918973580814496,0.577250632142388,0.6056278759809145,1.0900712987797507,1.0878424501285613,0.860186090075213,0.22988520870453777,0.22765636005334833,0.002228848651189441,0.5918973580814496,1.0900712987797505,0.023197463445249533,0.0
main,mlp,2119-01-01,2118-10-01,0.0033768301772422,0.007504067060538222,0.0062660685913411,0.0248296752442185,0.0975416881164679,0.0044433497823774815,0.0007256826665321239,0.01765528950254769,0.0019995074020698667,0.08867386881791324,0.5431284196480657,0.5272164924670742,0.5597690253989418,1.0729050501250206,1.0707691651174422,0.7687543925777618,0.3041506575472588,0.30201477253968045,0.002135885007578331,0.5431284196480657,1.07290505012502,0.03063843543167344,0.0
main,mlp,2119-04-01,2119-01-01,0.0027154894757783,0.006034421057285111,0.0061800340354853,0.0244919218908978,0.0971766696074204,0.005749010015279055,0.000775528692766178,0.022798492316596475,0.0025870545068755746,0.09528537678499843,0.5461730239301035,0.5285098968246467,0.5352756800356845,1.0769257970358954,1.0744380320398206,1.0753909594882252,0.0015348375476702536,-0.0009529274484045835,0.002487764996074837,0.5461730239301035,1.0769257970358952,0.0,0.0
main,mlp,2119-07-01,2119-04-01,0.0025664461414329,0.005703213647628667,0.0067582894579238,0.0267603436124841,0.0995622476722295,0.005200001504272222,0.0005878101287323048,0.020638327624548092,0.0023400006769225,0.09269508016230772,0.5395818527049294,0.5201301970001821,0.54471539010577,1.0768016736158104,1.074033011724692,0.9823931835764168,0.09440849003939356,0.0916398281482751,0.0027686618911184624,0.5395818527049294,1.07680167361581,0.009513917485019174,0.0
main,mlp,2119-10-01,2119-07-01,0.006171329733369,0.013714066074153333,0.0070844023972488,0.0280378967555379,0.1008458866115065,0.005579720251262188,0.0005498277873730429,0.022132775227202472,0.002510874113067985,0.09451053925935148,0.5257147610955926,0.5156936561254174,0.5380784295223963,1.0558764884998575,1.0548113782955046,0.8220124781525531,0.23386401034730442,0.23279890014295157,0.0010651102043528482,0.5257147610955926,1.0558764884998575,0.02351781038972489,0.0
