refit_step,test_date,train_end_date,n_train,ref0_alpha_hat_mean,ref1_alpha_hat_mean,ref2_alpha_hat_mean,ref3_alpha_hat_mean,ref4_alpha_hat_mean,ref5_alpha_hat_mean,ref6_alpha_hat_mean,ref7_alpha_hat_mean,ref8_alpha_hat_mean,ref9_alpha_hat_mean,ref10_alpha_hat_mean,ref11_alpha_hat_mean,ref12_alpha_hat_mean,ref13_alpha_hat_mean,ref14_alpha_hat_mean,ref15_alpha_hat_mean,ref16_alpha_hat_mean,ref17_alpha_hat_mean,ref18_alpha_hat_mean,ref19_alpha_hat_mean,ref20_alpha_hat_mean,ref21_alpha_hat_mean,ref22_alpha_hat_mean,ref23_alpha_hat_mean,ref24_alpha_hat_mean,ref25_alpha_hat_mean,ref26_alpha_hat_mean,ref27_alpha_hat_mean,ref28_alpha_hat_mean,ref29_alpha_hat_mean,ref30_alpha_hat_mean,ref31_alpha_hat_mean,ref32_alpha_hat_mean,ref33_alpha_hat_mean,ref34_alpha_hat_mean,ref35_alpha_hat_mean,ref36_alpha_hat_mean,ref37_alpha_hat_mean,ref38_alpha_hat_mean,ref39_alpha_hat_mean,ref40_alpha_hat_mean,ref41_alpha_hat_mean,ref42_alpha_hat_mean,ref43_alpha_hat_mean,ref44_alpha_hat_mean,ref45_alpha_hat_mean,ref46_alpha_hat_mean,ref47_alpha_hat_mean,ref48_alpha_hat_mean,ref49_alpha_hat_mean,ref50_alpha_hat_mean,ref51_alpha_hat_mean,ref52_alpha_hat_mean,ref53_alpha_hat_mean,ref54_alpha_hat_mean,ref55_alpha_hat_mean,ref56_alpha_hat_mean,ref57_alpha_hat_mean,ref58_alpha_hat_mean,ref59_alpha_hat_mean,ref60_alpha_hat_mean,ref61_alpha_hat_mean,ref62_alpha_hat_mean,ref63_alpha_hat_mean,ref64_alpha_hat_mean,ref65_alpha_hat_mean,ref66_alpha_hat_mean,ref67_alpha_hat_mean,ref68_alpha_hat_mean,ref69_alpha_hat_mean,ref70_alpha_hat_mean,ref71_alpha_hat_mean,ref72_alpha_hat_mean,ref73_alpha_hat_mean,ref74_alpha_hat_mean,ref75_alpha_hat_mean,ref76_alpha_hat_mean,ref77_alpha_hat_mean,ref78_alpha_hat_mean,ref79_alpha_hat_mean,ref80_alpha_hat_mean,ref81_alpha_hat_mean,ref82_alpha_hat_mean,ref83_alpha_hat_mean,ref84_alpha_hat_mean,ref85_alpha_hat_mean,ref86_alpha_hat_mean,ref87_alpha_hat_mean,ref88_alpha_hat_mean,ref89_alpha_hat_mean,ref90_alpha_hat_mean,ref91_alpha_hat_mean,ref92_alpha_hat_mean,ref93_alpha_hat_mean,ref94_alpha_hat_mean,ref95_alpha_hat_mean,ref96_alpha_hat_mean,ref97_alpha_hat_mean,ref98_alpha_hat_mean,ref99_alpha_hat_mean,ref100_alpha_hat_mean,ref101_alpha_hat_mean,ref102_alpha_hat_mean,ref103_alpha_hat_mean,ref104_alpha_hat_mean,ref105_alpha_hat_mean,ref106_alpha_hat_mean,ref107_alpha_hat_mean,ref108_alpha_hat_mean,ref109_alpha_hat_mean,ref110_alpha_hat_mean,ref111_alpha_hat_mean,ref112_alpha_hat_mean,ref113_alpha_hat_mean,ref114_alpha_hat_mean,ref115_alpha_hat_mean,ref116_alpha_hat_mean,ref117_alpha_hat_mean,ref118_alpha_hat_mean,ref119_alpha_hat_mean,ref120_alpha_hat_mean,ref121_alpha_hat_mean,ref122_alpha_hat_mean,ref123_alpha_hat_mean,ref124_alpha_hat_mean,ref125_alpha_hat_mean,ref126_alpha_hat_mean,ref127_alpha_hat_mean,ref128_alpha_hat_mean,ref129_alpha_hat_mean,ref130_alpha_hat_mean,ref131_alpha_hat_mean,ref132_alpha_hat_mean,ref133_alpha_hat_mean,ref134_alpha_hat_mean,ref135_alpha_hat_mean,ref136_alpha_hat_mean,ref137_alpha_hat_mean,ref138_alpha_hat_mean,ref139_alpha_hat_mean,ref140_alpha_hat_mean,ref141_alpha_hat_mean,ref142_alpha_hat_mean,ref143_alpha_hat_mean,ref144_alpha_hat_mean,ref145_alpha_hat_mean,ref146_alpha_hat_mean,ref147_alpha_hat_mean,ref148_alpha_hat_mean,ref149_alpha_hat_mean,ref150_alpha_hat_mean,ref151_alpha_hat_mean,ref152_alpha_hat_mean,ref153_alpha_hat_mean,ref154_alpha_hat_mean,ref155_alpha_hat_mean,ref156_alpha_hat_mean,ref157_alpha_hat_mean,ref158_alpha_hat_mean,ref159_alpha_hat_mean,ref160_alpha_hat_mean,ref161_alpha_hat_mean,ref162_alpha_hat_mean,ref163_alpha_hat_mean,ref164_alpha_hat_mean,ref165_alpha_hat_mean,ref166_alpha_hat_mean,ref167_alpha_hat_mean,ref168_alpha_hat_mean,ref169_alpha_hat_mean,ref170_alpha_hat_mean,ref171_alpha_hat_mean,ref172_alpha_hat_mean,ref173_alpha_hat_mean,ref174_alpha_hat_mean,ref175_alpha_hat_mean,ref176_alpha_hat_mean,ref177_alpha_hat_mean,ref178_alpha_hat_mean,ref179_alpha_hat_mean,ref180_alpha_hat_mean,ref181_alpha_hat_mean,ref182_alpha_hat_mean,ref183_alpha_hat_mean,ref184_alpha_hat_mean,ref185_alpha_hat_mean,ref186_alpha_hat_mean,ref187_alpha_hat_mean,ref188_alpha_hat_mean,ref189_alpha_hat_mean,ref190_alpha_hat_mean,ref191_alpha_hat_mean,ref192_alpha_hat_mean,ref193_alpha_hat_mean,ref194_alpha_hat_mean,ref195_alpha_hat_mean,ref196_alpha_hat_mean,ref197_alpha_hat_mean,ref198_alpha_hat_mean,ref199_alpha_hat_mean,ref200_alpha_hat_mean,ref201_alpha_hat_mean,ref202_alpha_hat_mean,ref203_alpha_hat_mean,ref204_alpha_hat_mean,ref205_alpha_hat_mean,ref206_alpha_hat_mean,ref207_alpha_hat_mean,ref208_alpha_hat_mean,ref209_alpha_hat_mean,ref210_alpha_hat_mean,ref211_alpha_hat_mean,ref212_alpha_hat_mean,ref213_alpha_hat_mean,ref214_alpha_hat_mean,ref215_alpha_hat_mean,ref216_alpha_hat_mean,ref217_alpha_hat_mean,ref218_alpha_hat_mean,ref219_alpha_hat_mean,ref220_alpha_hat_mean,ref221_alpha_hat_mean,ref222_alpha_hat_mean,ref223_alpha_hat_mean,ref224_alpha_hat_mean,ref225_alpha_hat_mean,ref226_alpha_hat_mean,ref227_alpha_hat_mean,ref228_alpha_hat_mean,ref229_alpha_hat_mean,ref230_alpha_hat_mean,ref231_alpha_hat_mean,ref232_alpha_hat_mean,ref233_alpha_hat_mean,ref234_alpha_hat_mean,ref235_alpha_hat_mean,ref236_alpha_hat_mean,ref237_alpha_hat_mean,ref238_alpha_hat_mean,ref239_alpha_hat_mean,ref240_alpha_hat_mean,ref241_alpha_hat_mean,ref242_alpha_hat_mean,ref243_alpha_hat_mean,ref244_alpha_hat_mean,ref245_alpha_hat_mean,ref246_alpha_hat_mean,ref247_alpha_hat_mean,ref248_alpha_hat_mean,ref249_alpha_hat_mean,ref250_alpha_hat_mean,ref251_alpha_hat_mean,ref252_alpha_hat_mean,ref253_alpha_hat_mean,ref254_alpha_hat_mean,ref255_alpha_hat_mean,ref256_alpha_hat_mean,ref257_alpha_hat_mean,ref258_alpha_hat_mean,ref259_alpha_hat_mean,ref260_alpha_hat_mean,ref261_alpha_hat_mean,ref262_alpha_hat_mean,ref263_alpha_hat_mean,ref264_alpha_hat_mean,ref265_alpha_hat_mean,ref266_alpha_hat_mean,ref267_alpha_hat_mean,ref268_alpha_hat_mean,ref269_alpha_hat_mean,ref270_alpha_hat_mean,ref271_alpha_hat_mean,ref272_alpha_hat_mean,ref273_alpha_hat_mean,ref274_alpha_hat_mean,ref275_alpha_hat_mean,ref276_alpha_hat_mean,ref277_alpha_hat_mean,ref278_alpha_hat_mean,ref279_alpha_hat_mean,ref280_alpha_hat_mean,ref281_alpha_hat_mean,ref282_alpha_hat_mean,ref283_alpha_hat_mean,ref284_alpha_hat_mean,ref285_alpha_hat_mean,ref286_alpha_hat_mean,ref287_alpha_hat_mean,ref288_alpha_hat_mean,ref289_alpha_hat_mean,ref290_alpha_hat_mean,ref291_alpha_hat_mean,ref292_alpha_hat_mean,ref293_alpha_hat_mean,ref294_alpha_hat_mean,ref295_alpha_hat_mean,ref296_alpha_hat_mean,ref297_alpha_hat_mean,ref298_alpha_hat_mean,ref299_alpha_hat_mean,ref300_alpha_hat_mean,ref301_alpha_hat_mean,ref302_alpha_hat_mean,ref303_alpha_hat_mean,ref304_alpha_hat_mean,ref305_alpha_hat_mean,ref306_alpha_hat_mean,ref307_alpha_hat_mean,ref308_alpha_hat_mean,ref309_alpha_hat_mean,ref310_alpha_hat_mean,ref311_alpha_hat_mean,ref312_alpha_hat_mean,ref313_alpha_hat_mean,ref314_alpha_hat_mean,ref315_alpha_hat_mean,ref316_alpha_hat_mean,ref317_alpha_hat_mean,ref318_alpha_hat_mean,ref319_alpha_hat_mean,ref320_alpha_hat_mean,ref321_alpha_hat_mean,ref322_alpha_hat_mean,ref323_alpha_hat_mean,ref324_alpha_hat_mean,ref325_alpha_hat_mean,ref326_alpha_hat_mean,ref327_alpha_hat_mean,ref328_alpha_hat_mean,ref329_alpha_hat_mean,ref330_alpha_hat_mean,ref331_alpha_hat_mean,ref332_alpha_hat_mean,ref333_alpha_hat_mean,ref334_alpha_hat_mean,ref335_alpha_hat_mean,ref336_alpha_hat_mean,ref337_alpha_hat_mean,ref338_alpha_hat_mean,ref339_alpha_hat_mean,ref340_alpha_hat_mean,ref341_alpha_hat_mean,ref342_alpha_hat_mean,ref343_alpha_hat_mean,ref344_alpha_hat_mean,ref345_alpha_hat_mean,ref346_alpha_hat_mean,ref347_alpha_hat_mean,ref348_alpha_hat_mean,ref349_alpha_hat_mean,ref350_alpha_hat_mean,ref351_alpha_hat_mean,ref352_alpha_hat_mean,ref353_alpha_hat_mean,ref354_alpha_hat_mean,ref355_alpha_hat_mean,ref356_alpha_hat_mean,ref357_alpha_hat_mean,ref358_alpha_hat_mean,ref359_alpha_hat_mean,ref360_alpha_hat_mean,ref361_alpha_hat_mean,ref362_alpha_hat_mean,ref363_alpha_hat_mean,ref364_alpha_hat_mean,ref365_alpha_hat_mean,ref366_alpha_hat_mean,ref367_alpha_hat_mean,ref368_alpha_hat_mean,ref369_alpha_hat_mean,ref370_alpha_hat_mean,ref371_alpha_hat_mean,ref372_alpha_hat_mean,ref373_alpha_hat_mean,ref374_alpha_hat_mean,ref375_alpha_hat_mean,ref376_alpha_hat_mean,ref377_alpha_hat_mean,ref378_alpha_hat_mean,ref379_alpha_hat_mean,ref380_alpha_hat_mean,ref381_alpha_hat_mean,ref382_alpha_hat_mean,ref383_alpha_hat_mean,ref384_alpha_hat_mean,ref385_alpha_hat_mean,ref386_alpha_hat_mean,ref387_alpha_hat_mean,ref388_alpha_hat_mean,ref389_alpha_hat_mean,ref390_alpha_hat_mean,ref391_alpha_hat_mean,ref392_alpha_hat_mean,ref393_alpha_hat_mean,ref394_alpha_hat_mean,ref395_alpha_hat_mean,ref396_alpha_hat_mean,ref397_alpha_hat_mean,ref398_alpha_hat_mean,ref399_alpha_hat_mean,ref400_alpha_hat_mean,ref401_alpha_hat_mean,ref402_alpha_hat_mean,ref403_alpha_hat_mean,ref404_alpha_hat_mean,ref405_alpha_hat_mean,ref406_alpha_hat_mean,ref407_alpha_hat_mean,ref408_alpha_hat_mean,ref409_alpha_hat_mean,ref410_alpha_hat_mean,ref411_alpha_hat_mean,ref412_alpha_hat_mean,ref413_alpha_hat_mean,ref414_alpha_hat_mean,ref415_alpha_hat_mean,ref416_alpha_hat_mean,ref417_alpha_hat_mean,ref418_alpha_hat_mean,ref419_alpha_hat_mean,ref420_alpha_hat_mean,ref421_alpha_hat_mean,ref422_alpha_hat_mean,ref423_alpha_hat_mean,ref424_alpha_hat_mean,ref425_alpha_hat_mean,ref426_alpha_hat_mean,ref427_alpha_hat_mean,ref428_alpha_hat_mean,ref429_alpha_hat_mean,ref430_alpha_hat_mean,ref431_alpha_hat_mean,ref432_alpha_hat_mean,ref433_alpha_hat_mean,ref434_alpha_hat_mean,ref435_alpha_hat_mean,ref436_alpha_hat_mean,ref437_alpha_hat_mean,ref438_alpha_hat_mean,ref439_alpha_hat_mean,ref440_alpha_hat_mean,ref441_alpha_hat_mean,ref442_alpha_hat_mean,ref443_alpha_hat_mean,ref444_alpha_hat_mean,ref445_alpha_hat_mean,ref446_alpha_hat_mean,ref447_alpha_hat_mean,ref448_alpha_hat_mean,ref449_alpha_hat_mean,ref450_alpha_hat_mean,ref451_alpha_hat_mean,ref452_alpha_hat_mean,ref453_alpha_hat_mean,ref454_alpha_hat_mean,ref455_alpha_hat_mean,ref456_alpha_hat_mean,ref457_alpha_hat_mean,ref458_alpha_hat_mean,ref459_alpha_hat_mean,ref460_alpha_hat_mean,ref461_alpha_hat_mean,ref462_alpha_hat_mean,ref463_alpha_hat_mean,ref464_alpha_hat_mean,ref465_alpha_hat_mean,ref466_alpha_hat_mean,ref467_alpha_hat_mean,ref468_alpha_hat_mean,ref469_alpha_hat_mean,ref470_alpha_hat_mean,ref471_alpha_hat_mean,ref472_alpha_hat_mean,ref473_alpha_hat_mean,ref474_alpha_hat_mean,ref475_alpha_hat_mean,ref476_alpha_hat_mean,ref477_alpha_hat_mean,ref478_alpha_hat_mean,ref479_alpha_hat_mean,ref480_alpha_hat_mean,ref481_alpha_hat_mean,ref482_alpha_hat_mean,ref483_alpha_hat_mean,ref484_alpha_hat_mean,ref485_alpha_hat_mean,ref486_alpha_hat_mean,ref487_alpha_hat_mean,ref488_alpha_hat_mean,ref489_alpha_hat_mean,ref490_alpha_hat_mean,ref491_alpha_hat_mean,ref492_alpha_hat_mean,ref493_alpha_hat_mean,ref494_alpha_hat_mean,ref495_alpha_hat_mean,ref496_alpha_hat_mean,ref497_alpha_hat_mean,ref498_alpha_hat_mean
0,2117-07-01,2117-01-01,349,0.5346670150756836,0.5760435461997986,0.4923495948314667,0.4719400405883789,0.4886866807937622,0.4786701500415802,0.485702246427536,0.482234388589859,0.45626354217529297,0.5396603345870972,0.5147337317466736,0.511262834072113,0.5075723528862,0.5313337445259094,0.5000711679458618,0.5056784749031067,0.4980781376361847,0.46934381127357483,0.4708632528781891,0.48965781927108765,0.4204805791378021,0.4070267379283905,0.37896373867988586,0.37992557883262634,0.34615448117256165,0.3645828366279602,0.40199777483940125,0.369949609041214,0.41492289304733276,0.42381468415260315,0.4106994569301605,0.4480368494987488,0.5009100437164307,0.505375325679779,0.434451699256897,0.5001415610313416,0.5163496136665344,0.5279929041862488,0.5391765236854553,0.6041585206985474,0.5887873768806458,0.6252049803733826,0.596825897693634,0.6382434964179993,0.6482969522476196,0.6493090391159058,0.6357264518737793,0.5751612782478333,0.6129860281944275,0.5622217059135437,0.5614137649536133,0.5951136350631714,0.631872296333313,0.6305812001228333,0.6014459133148193,0.5720240473747253,0.5624651908874512,0.5887784957885742,0.5957115292549133,0.6071158051490784,0.6248535513877869,0.5764873027801514,0.6032001376152039,0.5891162753105164,0.5599840879440308,0.6295887231826782,0.6504642367362976,0.5860300660133362,0.589349627494812,0.5764542818069458,0.5523640513420105,0.565182089805603,0.5533162355422974,0.5547834038734436,0.5510129332542419,0.5475112795829773,0.5466861724853516,0.5516005158424377,0.5797792673110962,0.5547961592674255,0.5451051592826843,0.5480664372444153,0.5678262710571289,0.5710965991020203,0.5861084461212158,0.6082791090011597,0.584186851978302,0.6173685193061829,0.6162398457527161,0.5983627438545227,0.539451003074646,0.5588024258613586,0.5497787594795227,0.5324520468711853,0.530646026134491,0.48395785689353943,0.5166783332824707,0.5645362138748169,0.5452892184257507,0.5893562436103821,0.5793454647064209,0.5024177432060242,0.5413491725921631,0.5964266061782837,0.5576271414756775,0.5918416380882263,0.5818860530853271,0.550170361995697,0.6026857495307922,0.6142556667327881,0.5551207065582275,0.525989830493927,0.5271631479263306,0.5456473231315613,0.5468698143959045,0.5327708125114441,0.5357037782669067,0.5870698094367981,0.5897092223167419,0.5733926296234131,0.5474382042884827,0.5770905017852783,0.5923762321472168,0.5867213010787964,0.5642322301864624,0.5762678384780884,0.557278573513031,0.5927904844284058,0.5761598944664001,0.5498276352882385,0.5203121900558472,0.4766356348991394,0.46290019154548645,0.5377864837646484,0.5569469928741455,0.5519301295280457,0.5831171870231628,0.5471122860908508,0.5398024320602417,0.5556321144104004,0.5355320572853088,0.5063034892082214,0.4887836277484894,0.5566130876541138,0.5510050058364868,0.5898831486701965,0.5893241763114929,0.5610117316246033,0.6275168657302856,0.6591300368309021,0.6680358648300171,0.6556200385093689,0.6347434520721436,0.6331344842910767,0.6389062404632568,0.6294012069702148,0.5880793333053589,0.6052252650260925,0.6365413665771484,0.6070860028266907,0.5842624306678772,0.5792717933654785,0.5874112248420715,0.5653844475746155,0.5834296941757202,0.6332888007164001,0.6010892391204834,0.6080266237258911,0.6144905090332031,0.6506669521331787,0.6407865285873413,0.6056785583496094,0.6127634644508362,0.5839539170265198,0.6210657954216003,0.5910831093788147,0.5828190445899963,0.5911401510238647,0.6416821479797363,0.6102039813995361,0.5906045436859131,0.599550724029541,0.5474948883056641,0.5746076703071594,0.5818254947662354,0.5580019354820251,0.5616792440414429,0.5973713994026184,0.5777363181114197,0.5965622067451477,0.5463922023773193,0.5044400095939636,0.5426055788993835,0.5141154527664185,0.5540530681610107,0.5575899481773376,0.5379015207290649,0.5496618151664734,0.5402727723121643,0.4545251131057739,0.534444272518158,0.5427551865577698,0.5668732523918152,0.5698965787887573,0.5892761945724487,0.5265966653823853,0.5795027017593384,0.5688624978065491,0.5465889573097229,0.48455145955085754,0.4835207760334015,0.52604740858078,0.5161888599395752,0.4987383782863617,0.442994624376297,0.44776400923728943,0.4251415431499481,0.41398319602012634,0.42415833473205566,0.4194445013999939,0.4127036929130554,0.4583002030849457,0.4279836416244507,0.47614410519599915,0.4650149941444397,0.45267778635025024,0.48926255106925964,0.4754161238670349,0.4193918704986572,0.42160746455192566,0.4362764358520508,0.4843691885471344,0.49058911204338074,0.49268102645874023,0.5251861214637756,0.5420728921890259,0.5658307075500488,0.5507665276527405,0.5554282665252686,0.5583587288856506,0.5565508604049683,0.5644798278808594,0.5369641184806824,0.5339030027389526,0.5295450091362,0.5182775855064392,0.49184608459472656,0.4851604700088501,0.5088070034980774,0.5315243601799011,0.5698485970497131,0.6159152984619141,0.6311596632003784,0.6248682737350464,0.6280809640884399,0.6192770600318909,0.6577723026275635,0.6776092052459717,0.6721212267875671,0.6613959670066833,0.6591365337371826,0.6778305172920227,0.6369426846504211,0.5837159156799316,0.6016976833343506,0.589664876461029,0.6400152444839478,0.639677107334137,0.6326670050621033,0.6098995804786682,0.5682893395423889,0.6058289408683777,0.5607619285583496,0.506278395652771,0.5125274062156677,0.5304670929908752,0.5349112153053284,0.5474110245704651,0.5471401810646057,0.519202470779419,0.5368267297744751,0.5222673416137695,0.5054134726524353,0.4957408905029297,0.5415329933166504,0.5443263053894043,0.546101987361908,0.541626513004303,0.5753905177116394,0.5815932154655457,0.5824230313301086,0.5864856839179993,0.5629991292953491,0.5761483311653137,0.5342958569526672,0.5059689283370972,0.5355585217475891,0.5571444034576416,0.4872109889984131,0.47607526183128357,0.4346809983253479,0.45469725131988525,0.43780654668807983,0.39567360281944275,0.36966148018836975,0.38365617394447327,0.4095507562160492,0.43052855134010315,0.4364740252494812,0.4710172414779663,0.46943116188049316,0.5110177397727966,0.5577783584594727,0.5568027496337891,0.5919707417488098,0.5763636231422424,0.5717363357543945,0.5313382744789124,0.5067359209060669,0.5373482704162598,0.5060889720916748,0.5038073062896729,0.5500004291534424,0.5261128544807434,0.5330823659896851,0.5102620124816895,0.5058151483535767,0.4949924945831299,0.47372689843177795,0.4753181040287018,0.52032470703125,0.5038842558860779,0.46098652482032776,0.48299911618232727,0.49079692363739014,0.5022792220115662,0.5046687126159668,0.5564951300621033,0.5749176740646362,0.5811478495597839,0.5351033806800842,0.522041916847229,0.5104822516441345,0.5517277121543884,0.5490739345550537,0.539338231086731,0.5444271564483643,0.5858087539672852,0.5879814624786377,0.5033798217773438,0.5735191106796265,0.5297338366508484,0.5631259679794312,0.5727328062057495,0.5414724349975586,0.5096200108528137,0.4870455861091614,0.4914742410182953,0.502286970615387,0.485018253326416,0.5104236006736755,0.5621845126152039,0.5476112365722656,0.5494003295898438,0.5424525737762451,0.5598146915435791,0.600825309753418,0.609569251537323,0.5916920900344849,0.575187087059021,0.5723204612731934,0.6038068532943726,0.5949808955192566,0.601173996925354,0.647821307182312,0.620918869972229,0.5991714596748352,0.5998338460922241,0.5791183710098267,0.6355948448181152,0.6396859884262085,0.61491459608078,0.6276798248291016,0.6239457726478577,0.6281629204750061,0.6587989330291748,0.6646838784217834,0.6865001916885376,0.6585633158683777,0.6479471325874329,0.6559485793113708,0.683235764503479,0.6811375617980957,0.7038140892982483,0.6626591086387634,0.6749238967895508,0.656974732875824,0.6604934930801392,0.6719707250595093,0.6724539995193481,0.6890593767166138,0.6980020403862,0.6767315864562988,0.715106725692749,0.6883956789970398,0.6889737248420715,0.6323494911193848,0.6439885497093201,0.647252082824707,0.6557983756065369,0.6191926598548889,0.6569579243659973,0.6587113738059998,0.6285749077796936,0.6300873756408691,0.6162200570106506,0.651262640953064,0.6148711442947388,0.6085570454597473,0.604145348072052,0.5795077085494995,0.6013481616973877,0.6109251976013184,0.6221944093704224,0.6533406972885132,0.6540579199790955,0.5935724973678589,0.5842585563659668,0.587959349155426,0.5837228298187256,0.5800005197525024,0.5835978984832764,0.5678060054779053,0.5619581341743469,0.572067379951477,0.5642076134681702,0.5397332310676575,0.5304594039916992,0.516353189945221,0.5559858083724976,0.5384008288383484,0.48679742217063904,0.5031232833862305,0.4970857799053192,0.49183720350265503,0.5447383522987366,0.5798513293266296,0.5383788347244263,0.4777984619140625,0.49963119626045227,0.49423283338546753,0.4962860643863678,0.558739960193634,0.48808661103248596,0.5579082369804382,0.5891708731651306,0.6248934864997864,0.5741121172904968,0.5968582630157471,0.5648432970046997,0.6157315969467163,0.5387797355651855,0.501042366027832,0.49257734417915344,0.4462190866470337,0.4644792079925537,0.4724828004837036,0.42700913548469543,0.38049909472465515,0.37788182497024536,0.3761189579963684,0.36645060777664185,0.40999093651771545,0.4351058602333069,0.39116808772087097,0.42792412638664246,0.45946213603019714,0.431307315826416,0.4277440905570984,0.3624248802661896,0.3649505376815796,0.40498003363609314,0.4341205060482025,0.4079934358596802,0.44452396035194397,0.4790600538253784,0.5242388844490051,0.5050130486488342,0.5378703474998474,0.605061411857605,0.6117480993270874,0.5940477848052979,0.6052463054656982,0.5824385285377502,0.5934062600135803,0.6090905666351318,0.5923279523849487,0.5612566471099854,0.5692412257194519
