split,model,date,feature_date,c_q_realised,pd_q_realised,pd_q_true,pd_a_true,k_irb_true,pd_q_hat,pd_q_hat_std,pd_a_hat,c_q_hat,k_irb_hat,alpha_oracle,alpha_bayes,alpha_hat,utility_oracle,utility_bayes_realised,utility,regret,regret_vs_bayes,regret_irreducible,alpha_oracle_panel,utility_oracle_panel,shortfall_realised_at_hat,shortfall_predicted_at_hat
main,dfl_linear,2117-07-01,2117-04-01,0.0015115060894826,0.0033589024210724447,0.0029597178044774,0.0117864152719576,0.0781911216483718,0.0037173405289649963,,0.014786655675329774,0.0016728032380342484,0.08410391255310994,0.6138636398950947,0.6145863425495557,0.5917511566260363,1.0938505051809722,1.0937255352093205,1.0904698395461878,0.003380665634784341,0.003255695663132663,0.00012496997165167834,0.6138636398950983,1.093850505180971,0.0,0.0
main,dfl_linear,2117-10-01,2117-07-01,0.0016494718811949,0.003665493069322,0.0032269564527752,0.0128454806273673,0.0804452766236099,0.002479950664564967,,0.00988296269697031,0.0011159777990542353,0.0735415219903635,0.6049798975658527,0.6057159471057142,0.6335851139701436,1.0916576494566124,1.09152583460196,1.086534906708444,0.005122742748168374,0.004990927893516073,0.00013181485465230125,0.6049798975658491,1.0916576494566126,0.047282920700829734,0.00016161995120150818
main,dfl_linear,2118-01-01,2117-10-01,0.0012484181750019,0.0027742626111153332,0.0023998233842414,0.0095647938739376,0.0726739400011136,0.0035247094929218292,,0.014024471513284342,0.0015861192718148232,0.08273213592930752,0.6364466559517383,0.6372418209124037,0.5969268451247827,1.0989775224727987,1.0988513079419029,1.0928315667549602,0.006145955717838492,0.0060197411869427064,0.00012621453089578516,0.636446655951737,1.0989775224727982,0.0,0.0
main,dfl_linear,2118-04-01,2118-01-01,0.0013858340051349,0.0030796311225219997,0.0033621964465734,0.0133811114988154,0.0815108905145469,0.0030893865041434765,,0.01230039801588545,0.0013902239268645644,0.07931095663961267,0.6020588307750043,0.6015948954386219,0.6101532049172094,1.0928023475624031,1.0927308357995442,1.0913611302450588,0.0014412173173443676,0.0013697055544854564,7.151176285891125e-05,0.602058830775004,1.092802347562403,0.013444487919346826,4.830612350315011e-05
main,dfl_linear,2118-07-01,2118-04-01,0.0009255316017087,0.0020567368926859998,0.0026156379384222,0.0104215739161271,0.0749464371555756,0.002364745596423745,,0.009425483118844502,0.0010641355183906853,0.07228471182611033,0.6286462654916484,0.6277401204803049,0.638894323077565,1.0997942527525102,1.0996504070490416,1.0981607218158238,0.0016335309366863893,0.0014896852332177968,0.0001438457034685925,0.6286462654916484,1.09979425275251,0.01630177799800725,0.00018169852738042502
main,dfl_linear,2118-10-01,2118-07-01,0.00171276984644,0.003806155214311111,0.0037262622325121,0.0148219455129567,0.0841655961041177,0.0025848669465631247,,0.010299447602358902,0.001163190125953406,0.07463460440387498,0.5914417251812071,0.5915200707502865,0.6290294315155127,1.08923217340504,1.089217500499763,1.0821925812354733,0.007039592169566733,0.00702491926428972,1.467290527701337e-05,0.5914417251812074,1.08923217340504,0.06355268415451121,0.00014292305318258647
main,dfl_linear,2119-01-01,2118-10-01,0.0030941308133429,0.006875846251873111,0.0062660685913411,0.0248296752442185,0.0975416881164679,0.004132760688662529,,0.016428846542906328,0.0018597423098981381,0.08682175777894197,0.5439636364999586,0.5444137756297658,0.5816992620859758,1.0745549432736516,1.0744511353628194,1.0658526194883695,0.008702323785282129,0.00859851587444993,0.00010380791083219876,0.5439636364999559,1.0745549432736516,0.06937160216441995,0.0
main,dfl_linear,2119-04-01,2119-01-01,0.0028469569145116,0.006326570921136889,0.0061800340354853,0.0244919218908978,0.0971766696074204,0.0065736002288758755,,0.026036261967829377,0.002958120102994144,0.09881678506026939,0.5457811385432901,0.5456255895408206,0.5402115032555069,1.0761530774134145,1.0761313735940805,1.0753759438020054,0.0007771336114090754,0.0007554297920751019,2.1703819333973584e-05,0.5457811385432899,1.076153077413414,0.0,0.0
main,dfl_linear,2119-07-01,2119-04-01,0.0029596153539506,0.00657692300877911,0.0067582894579238,0.0267603436124841,0.0995622476722295,0.00526831392198801,,0.020907309019105536,0.002370741264894605,0.09303026633422314,0.5384395646618992,0.5377769229353255,0.5596701598586977,1.0745221068357207,1.0744303946719371,1.0695745333353686,0.0049475735003521315,0.004855861336568568,9.171216378356384e-05,0.5384395646618984,1.0745221068357202,0.03942984769117375,0.0
main,dfl_linear,2119-10-01,2119-07-01,0.0041333201768075,0.009185155948461112,0.0070844023972488,0.0280378967555379,0.1008458866115065,0.0061115361750125885,,0.024222951143332283,0.0027501912787556647,0.09688325824316268,0.5314083341480096,0.5336230938666993,0.546602537437016,1.0673117922402893,1.0667587877071854,1.0635179294758381,0.0037938627644511502,0.0032408582313472323,0.000553004533103918,0.5314083341480099,1.067311792240289,0.0285923192337737,0.0
main,dfl_linear,2120-01-01,2119-10-01,0.001525550866887,0.0033901130375266664,0.0040626614283147,0.016151882353998,0.0863838588798596,0.00653444929048419,,0.025882717232070918,0.0029405021807178858,0.0986568871333976,0.5844213926377719,0.5833011749023026,0.5407358403740917,1.089267148341487,1.0890960412533022,1.0825944208824518,0.006672727459035244,0.006501620370850336,0.0001711070881849075,0.5844213926377704,1.0892671483414864,0.0,0.0
