DATE,EBP
2006-09-01,-0.3281126634218738
2006-10-01,-0.358542688603539
2006-11-01,-0.3275049189864083
2006-12-01,-0.4625630726458247
2007-01-01,-0.5232141497625686
2007-02-01,-0.5181167841078642
2007-03-01,-0.3297003469766943
2007-04-01,-0.332481155832621
2007-05-01,-0.5641787988199083
2007-06-01,-0.3541319575206672
2007-07-01,0.0561206155606677
2007-08-01,0.161838420347566
2007-09-01,0.0949446587323272
2007-10-01,0.0138128491154558
2007-11-01,0.3620395661352011
2007-12-01,0.5205221317218305
2008-01-01,0.738669985763269
2008-02-01,0.9504176209190832
2008-03-01,1.1720220559830974
2008-04-01,0.6800037983739418
2008-05-01,0.6907574757486117
2008-06-01,0.8302616230899336
2008-07-01,1.084415210491442
2008-08-01,1.234222276264617
2008-09-01,1.7833618092750276
2008-10-01,3.406488859823379
2008-11-01,3.139830765816286
2008-12-01,3.334702612146696
2009-01-01,2.813010537407477
2009-02-01,3.1946913630787117
2009-03-01,2.7706106834031736
2009-04-01,2.266537397086212
2009-05-01,1.3742620904998328
2009-06-01,0.9365189882987708
2009-07-01,0.3318699712135999
2009-08-01,0.0662163277987657
2009-09-01,0.0672864641616941
2009-10-01,-0.1349001990105298
2009-11-01,0.005541837872601
2009-12-01,-0.4761339524053158
2010-01-01,-0.1855446885841019
2010-02-01,0.0130725450874438
2010-03-01,-0.1458477864705281
2010-04-01,-0.2612961835496774
2010-05-01,-0.1173940197331004
2010-06-01,0.0633069910586701
2010-07-01,0.1975359778651735
2010-08-01,-0.2635571170399502
2010-09-01,0.0241676250448299
2010-10-01,0.0267207916680591
2010-11-01,-0.1048802769298613
2010-12-01,-0.3899710593789738
2011-01-01,0.0095193463385152
2011-02-01,-0.2451462320605846
2011-03-01,-0.2877155209186928
2011-04-01,-0.2350998145303038
2011-05-01,-0.1061905838842021
2011-06-01,0.0101868449653435
2011-07-01,-0.0306830103303354
2011-08-01,-0.070156101317083
2011-09-01,0.4668857355901603
2011-10-01,-0.0639486659081396
2011-11-01,0.5333106484578698
2011-12-01,0.3135901269954928
2012-01-01,0.2201936510435782
2012-02-01,0.0946686805661389
2012-03-01,-0.3110626552554412
2012-04-01,-0.1266729823128427
2012-05-01,-0.0430859807553098
2012-06-01,0.2029162025101807
2012-07-01,0.0350219397207207
2012-08-01,-0.1687366714233138
2012-09-01,-0.1168834694613822
2012-10-01,-0.1494284513584158
2012-11-01,-0.0184354748758073
2012-12-01,-0.1359401363098036
2013-01-01,-0.0654649348459677
2013-02-01,-0.0004775137106975969
2013-03-01,-0.0666062708250314
2013-04-01,-0.0929776272273246
2013-05-01,-0.4739891238520664
2013-06-01,-0.3419577346686839
2013-07-01,0.0062884414837598
2013-08-01,-0.1104311810148592
2013-09-01,-0.1181770131431867
2013-10-01,-0.0200988144950928
2013-11-01,0.0204273453025705
2013-12-01,-0.1379764454744751
2014-01-01,-0.2935498098946665
2014-02-01,-0.1918707743899199
2014-03-01,-0.263100340276357
2014-04-01,-0.3456781248328966
2014-05-01,-0.361297620267019
2014-06-01,-0.2979765851264297
2014-07-01,-0.3128449773728436
2014-08-01,-0.3067517082472906
2014-09-01,-0.2113475374333833
2014-10-01,-0.2099225622589224
2014-11-01,0.0660079595724929
2014-12-01,0.0851296088063899
2015-01-01,-0.0395679227085121
2015-02-01,-0.2914857812525979
2015-03-01,-0.1293980414033307
2015-04-01,0.0087987913850939
2015-05-01,0.0550829051367416
2015-06-01,0.152427386357878
2015-07-01,0.2143293295878594
2015-08-01,0.4031307366011747
2015-09-01,0.5426316124411903
2015-10-01,0.4283977263920789
2015-11-01,0.5150442166211735
2015-12-01,0.6845607837459564
2016-01-01,0.92312716828819
2016-02-01,0.9553685239767896
2016-03-01,0.5886005843427551
2016-04-01,0.2433774698444439
2016-05-01,0.2563938391292319
2016-06-01,0.0675942819687129
2016-07-01,0.0153010901923709
2016-08-01,-0.0133666256200744
2016-09-01,-0.0669798215227541
2016-10-01,-0.0667193532374763
2016-11-01,-0.7453761718955623
2016-12-01,-0.2382517674045425
2017-01-01,-0.1905334822683582
2017-02-01,-0.176862575679886
2017-03-01,-0.1643227673945626
2017-04-01,-0.111597013343845
2017-05-01,-0.158760088714539
2017-06-01,-0.1173400938846274
2017-07-01,-0.1414045857906336
2017-08-01,-0.0720729953333645
2017-09-01,-0.2515741106544609
2017-10-01,-0.207535622636644
2017-11-01,-0.1250607044395149
2017-12-01,-0.1904609937068024
2018-01-01,-0.3963510245287966
2018-02-01,-0.2399852613129982
2018-03-01,-0.0993526781441216
2018-04-01,-0.2806443625086705
2018-05-01,-0.1922635803173966
2018-06-01,0.0300603479212051
2018-07-01,-0.1231129240058568
2018-08-01,-0.0919007474187174
2018-09-01,-0.173156301356792
2018-10-01,0.0066174126589657
2018-11-01,0.1517908103259444
2018-12-01,0.3534586678370419
2019-01-01,0.1921795952115765
2019-02-01,0.0827541477651609
2019-03-01,-0.1078713264272606
2019-04-01,0.0125843744084148
2019-05-01,-0.0023717189906176
2019-06-01,0.025444233911982
2019-07-01,-0.0291171174754567
2019-08-01,-0.1446974970814312
2019-09-01,-0.2231899097087639
2019-10-01,-0.2185668632559241
2019-11-01,-0.162747281690873
2019-12-01,-0.2734806337619093
2020-01-01,-0.2357198485116818
2020-02-01,-0.1467769154314353
2020-03-01,1.1948746281660694
2020-04-01,0.6551000355347831
2020-05-01,0.4121134322418598
2020-06-01,0.0571787688975136
2020-07-01,-0.1564682089098608
2020-08-01,-0.2807548060317308
2020-09-01,0.0056370256513762
2020-10-01,-0.2035808188476305
2020-11-01,-0.4608944558539309
2020-12-01,-0.4920282974181855
2021-01-01,-0.6465549774158394
2021-02-01,-0.9443835884955868
2021-03-01,-0.7392775649083787
2021-04-01,-0.4809391990437386
2021-05-01,-0.4167202575702695
2021-06-01,-0.5812683298502275
2021-07-01,-0.5522615512313216
2021-08-01,-0.4755681375555496
2021-09-01,-0.6446824741125627
2021-10-01,-0.5253751442600125
2021-11-01,-0.4506800750433195
2021-12-01,-0.4456057037340679
2022-01-01,-0.3508759324184822
2022-02-01,-0.2163745853728471
2022-03-01,-0.8622425764352359
2022-04-01,-0.3231904320113459
2022-05-01,-0.1256145062790974
2022-06-01,0.0686578424322332
2022-07-01,0.0105649308880906
2022-08-01,-0.0328753986459224
2022-09-01,0.0224290505607946
2022-10-01,0.1018955156709213
2022-11-01,-0.2226410608604115
2022-12-01,-0.0043681496687846
2023-01-01,-0.015177751976906
2023-02-01,-0.1432930412196444
2023-03-01,-0.1752472086206895
2023-04-01,0.2109593410485484
2023-05-01,0.159244596338542
2023-06-01,0.1993422126592638
2023-07-01,0.0378892356946856
2023-08-01,0.0937801341514883
2023-09-01,0.010029954066306
2023-10-01,0.2468270452449903
2023-11-01,-0.0603482559129415
2023-12-01,-0.2080769224600169
2024-01-01,-0.0457974527985127
2024-02-01,-0.111073504415156
2024-03-01,-0.0687397573663568
2024-04-01,-0.1822800917176612
2024-05-01,-0.1093940513821907
2024-06-01,-0.0033587364060065
2024-07-01,-0.0655858543594949
2024-08-01,-0.0135478307673988
2024-09-01,-0.071922784896937
2024-10-01,-0.3408052692552622
2024-11-01,-0.2026974511888775
2024-12-01,-0.4400250076274012
2025-01-01,-0.2761769273987599
2025-02-01,-0.2304935445987944
2025-03-01,-0.0103465431096496
2025-04-01,-0.0660730725677882
2025-05-01,-0.1788286068647988
2025-06-01,-0.1932805505825564
2025-07-01,-0.2134967783627549
2025-08-01,-0.1616723052138722
2025-09-01,-0.2954688400720441
2025-10-01,-0.2625053028293101
2025-11-01,-0.2076852698258932
2025-12-01,-0.2165370962967329
2026-01-01,-0.2673176863304911
2026-02-01,-0.2647891372041842
2026-03-01,-0.2721213716063906
2026-04-01,-0.2095647735397692
2026-05-01,-0.3914736491748761
