refit_step,test_date,train_end_date,n_train,ref0_alpha_hat_mean,ref1_alpha_hat_mean,ref2_alpha_hat_mean,ref3_alpha_hat_mean,ref4_alpha_hat_mean,ref5_alpha_hat_mean,ref6_alpha_hat_mean,ref7_alpha_hat_mean,ref8_alpha_hat_mean,ref9_alpha_hat_mean,ref10_alpha_hat_mean,ref11_alpha_hat_mean,ref12_alpha_hat_mean,ref13_alpha_hat_mean,ref14_alpha_hat_mean,ref15_alpha_hat_mean,ref16_alpha_hat_mean,ref17_alpha_hat_mean,ref18_alpha_hat_mean,ref19_alpha_hat_mean,ref20_alpha_hat_mean,ref21_alpha_hat_mean,ref22_alpha_hat_mean,ref23_alpha_hat_mean,ref24_alpha_hat_mean,ref25_alpha_hat_mean,ref26_alpha_hat_mean,ref27_alpha_hat_mean,ref28_alpha_hat_mean,ref29_alpha_hat_mean,ref30_alpha_hat_mean,ref31_alpha_hat_mean,ref32_alpha_hat_mean,ref33_alpha_hat_mean,ref34_alpha_hat_mean,ref35_alpha_hat_mean,ref36_alpha_hat_mean,ref37_alpha_hat_mean,ref38_alpha_hat_mean,ref39_alpha_hat_mean,ref40_alpha_hat_mean,ref41_alpha_hat_mean,ref42_alpha_hat_mean,ref43_alpha_hat_mean,ref44_alpha_hat_mean,ref45_alpha_hat_mean,ref46_alpha_hat_mean,ref47_alpha_hat_mean,ref48_alpha_hat_mean,ref49_alpha_hat_mean,ref50_alpha_hat_mean,ref51_alpha_hat_mean,ref52_alpha_hat_mean,ref53_alpha_hat_mean,ref54_alpha_hat_mean,ref55_alpha_hat_mean,ref56_alpha_hat_mean,ref57_alpha_hat_mean,ref58_alpha_hat_mean,ref59_alpha_hat_mean,ref60_alpha_hat_mean,ref61_alpha_hat_mean,ref62_alpha_hat_mean,ref63_alpha_hat_mean,ref64_alpha_hat_mean,ref65_alpha_hat_mean,ref66_alpha_hat_mean,ref67_alpha_hat_mean,ref68_alpha_hat_mean,ref69_alpha_hat_mean,ref70_alpha_hat_mean,ref71_alpha_hat_mean,ref72_alpha_hat_mean,ref73_alpha_hat_mean,ref74_alpha_hat_mean,ref75_alpha_hat_mean,ref76_alpha_hat_mean,ref77_alpha_hat_mean,ref78_alpha_hat_mean,ref79_alpha_hat_mean,ref80_alpha_hat_mean,ref81_alpha_hat_mean,ref82_alpha_hat_mean,ref83_alpha_hat_mean,ref84_alpha_hat_mean,ref85_alpha_hat_mean,ref86_alpha_hat_mean,ref87_alpha_hat_mean,ref88_alpha_hat_mean,ref89_alpha_hat_mean,ref90_alpha_hat_mean,ref91_alpha_hat_mean,ref92_alpha_hat_mean,ref93_alpha_hat_mean,ref94_alpha_hat_mean,ref95_alpha_hat_mean,ref96_alpha_hat_mean,ref97_alpha_hat_mean,ref98_alpha_hat_mean,ref99_alpha_hat_mean,ref100_alpha_hat_mean,ref101_alpha_hat_mean,ref102_alpha_hat_mean,ref103_alpha_hat_mean,ref104_alpha_hat_mean,ref105_alpha_hat_mean,ref106_alpha_hat_mean,ref107_alpha_hat_mean,ref108_alpha_hat_mean,ref109_alpha_hat_mean,ref110_alpha_hat_mean,ref111_alpha_hat_mean,ref112_alpha_hat_mean,ref113_alpha_hat_mean,ref114_alpha_hat_mean,ref115_alpha_hat_mean,ref116_alpha_hat_mean,ref117_alpha_hat_mean,ref118_alpha_hat_mean,ref119_alpha_hat_mean,ref120_alpha_hat_mean,ref121_alpha_hat_mean,ref122_alpha_hat_mean,ref123_alpha_hat_mean,ref124_alpha_hat_mean,ref125_alpha_hat_mean,ref126_alpha_hat_mean,ref127_alpha_hat_mean,ref128_alpha_hat_mean,ref129_alpha_hat_mean,ref130_alpha_hat_mean,ref131_alpha_hat_mean,ref132_alpha_hat_mean,ref133_alpha_hat_mean,ref134_alpha_hat_mean,ref135_alpha_hat_mean,ref136_alpha_hat_mean,ref137_alpha_hat_mean,ref138_alpha_hat_mean,ref139_alpha_hat_mean,ref140_alpha_hat_mean,ref141_alpha_hat_mean
0,2006-01-01,2005-07-01,61,0.4754009246826172,0.32942521572113037,0.3931856155395508,0.4638378620147705,0.39483290910720825,0.4372575283050537,0.5296388268470764,0.4759711027145386,0.5288922190666199,0.506281316280365,0.44774317741394043,0.5096591711044312,0.4860121011734009,0.5996589660644531,0.5951232314109802,0.6585992574691772,0.600483775138855,0.6114187836647034,0.5640362501144409,0.591410219669342,0.6072546243667603,0.5335394740104675,0.6112886667251587,0.6377478241920471,0.5979456901550293,0.6283372044563293,0.624348521232605,0.6607878804206848,0.6805420517921448,0.6599037051200867,0.6535075306892395,0.5988321304321289,0.6344428658485413,0.5887152552604675,0.5357096791267395,0.5533906817436218,0.5722422003746033,0.5871052742004395,0.5873417258262634,0.5532762408256531,0.4256543517112732,0.3976883888244629,0.42031988501548767,0.43002161383628845,0.3749612271785736,0.3374447226524353,0.4548249840736389,0.4170319736003876,0.33437246084213257,0.28193333745002747,0.43881699442863464,0.4489496350288391,0.624255895614624,0.6270169615745544,0.5921877026557922,0.6700440645217896,0.716059684753418,0.6930805444717407,0.6642003655433655,0.6898025870323181,0.7250608205795288,0.6459333896636963,0.65282142162323,0.565182089805603,0.52504563331604,0.539821982383728,0.5361211895942688,0.5288890600204468,0.43940356373786926,0.4774112403392792,0.3161159157752991,0.3586026430130005,0.19875836372375488,0.07870758324861526,0.13568130135536194,0.1373729556798935,0.23165476322174072,0.3901326060295105,0.34390461444854736,0.4208183288574219,0.4623934030532837,0.39020586013793945,0.3485408127307892,0.430464506149292,0.5171476602554321,0.5488213896751404,0.46778547763824463,0.42985036969184875,0.4697650671005249,0.5780484676361084,0.45601701736450195,0.5475601553916931,0.606842041015625,0.5795897245407104,0.5744922161102295,0.7191018462181091,0.6747006177902222,0.5598287582397461,0.5821338295936584,0.5937876105308533,0.5108495354652405,0.41952016949653625,0.4181755483150482,0.5224374532699585,0.5611512660980225,0.5473974943161011,0.5645244121551514,0.5970637202262878,0.6006855964660645,0.6088799834251404,0.6712595224380493,0.6245795488357544,0.577750563621521,0.4973360002040863,0.539992094039917,0.5626122951507568,0.5748336911201477,0.5576393604278564,0.4491344392299652,0.4153648912906647,0.9300036430358887,0.7070833444595337,0.9089667797088623,0.7917124032974243,0.8326476812362671,0.8318401575088501,0.7273707985877991,0.8511744141578674,0.6839278936386108,0.538006603717804,0.6340291500091553,0.6334965229034424,0.6297265887260437,0.5315411686897278,0.5707107186317444,0.6442545652389526,0.5439722537994385,0.563361406326294,0.5408529043197632,0.6101472973823547,0.5690696835517883,0.5167258977890015
1,2006-04-01,2005-10-01,62,0.4985390901565552,0.3703239858150482,0.40827494859695435,0.467049241065979,0.4065769612789154,0.43366336822509766,0.5177677869796753,0.4822479784488678,0.5242003798484802,0.5106424689292908,0.4635429084300995,0.5137696266174316,0.4944857060909271,0.600469172000885,0.5999099612236023,0.6615812182426453,0.6151726841926575,0.6242672801017761,0.5808893442153931,0.5998008251190186,0.6071587204933167,0.5461796522140503,0.6166602969169617,0.6472378373146057,0.6096055507659912,0.638292670249939,0.6330780982971191,0.6613205075263977,0.6776548624038696,0.6603497862815857,0.6453534960746765,0.6018245816230774,0.6344594359397888,0.58754962682724,0.5376659631729126,0.5594277381896973,0.5717341303825378,0.5861685276031494,0.5864956974983215,0.5500175356864929,0.4333653151988983,0.4097757637500763,0.4226124882698059,0.43337690830230713,0.36992743611335754,0.3424514830112457,0.43464741110801697,0.40695178508758545,0.3300215005874634,0.2820751965045929,0.4394770562648773,0.4310453534126282,0.5979390740394592,0.6003068089485168,0.5843751430511475,0.6517844796180725,0.6888251900672913,0.6796886324882507,0.6603261828422546,0.6739128232002258,0.7155773043632507,0.6406025886535645,0.6436657905578613,0.5788217782974243,0.5440091490745544,0.5383718013763428,0.5542565584182739,0.5517084002494812,0.4755677580833435,0.505778431892395,0.3488849401473999,0.39392611384391785,0.25311753153800964,0.08929965645074844,0.1438494622707367,0.15651804208755493,0.26117414236068726,0.39527326822280884,0.35420629382133484,0.42062777280807495,0.45199254155158997,0.4029446840286255,0.3861148953437805,0.46190568804740906,0.5232608914375305,0.5518820881843567,0.4809908866882324,0.443056583404541,0.47469258308410645,0.5717608332633972,0.48335757851600647,0.5383648872375488,0.6010881066322327,0.5809984803199768,0.5791240334510803,0.702871561050415,0.6634681820869446,0.5561156868934631,0.5705205798149109,0.5910269021987915,0.5109308958053589,0.4257882833480835,0.42073607444763184,0.5227415561676025,0.552951455116272,0.5499163866043091,0.5684089660644531,0.5827236175537109,0.5960214734077454,0.6122512817382812,0.6696955561637878,0.6210607290267944,0.5789762139320374,0.5143954157829285,0.5408468246459961,0.5652571320533752,0.5720256567001343,0.5639507174491882,0.46597450971603394,0.4084438681602478,0.9193344712257385,0.7056851387023926,0.8775597810745239,0.7901240587234497,0.8127419352531433,0.8238318562507629,0.7343019247055054,0.8333218097686768,0.6837524771690369,0.5692814588546753,0.6365146040916443,0.6231829524040222,0.6316921710968018,0.5500497817993164,0.5784608721733093,0.6390366554260254,0.5525363087654114,0.5781921744346619,0.558674693107605,0.6094635725021362,0.5793380737304688,0.5357602834701538
2,2006-07-01,2006-01-01,63,0.5223612189292908,0.40003329515457153,0.43173831701278687,0.49406033754348755,0.4424078166484833,0.45818811655044556,0.5285061001777649,0.503940224647522,0.5402329564094543,0.5269274711608887,0.4818115532398224,0.5218433737754822,0.5036202669143677,0.6008961200714111,0.5996110439300537,0.6593843102455139,0.6140648126602173,0.6207483410835266,0.580713152885437,0.5988494157791138,0.6062895059585571,0.5517967343330383,0.6147205233573914,0.6477475762367249,0.6103622913360596,0.6371389031410217,0.6328884363174438,0.659727931022644,0.676049530506134,0.658966064453125,0.6390612125396729,0.5977193117141724,0.6342641711235046,0.6007988452911377,0.5442730784416199,0.5692251920700073,0.5762612819671631,0.5906798243522644,0.5869059562683105,0.5625540614128113,0.45113372802734375,0.44095301628112793,0.4484049379825592,0.4637565314769745,0.38839247822761536,0.3906128704547882,0.4580612778663635,0.4389699697494507,0.3740873336791992,0.3109126389026642,0.466704785823822,0.4439542889595032,0.5934764742851257,0.606501042842865,0.5821219682693481,0.6407696008682251,0.6789646148681641,0.665361762046814,0.6646254062652588,0.661444902420044,0.6966139078140259,0.6328904032707214,0.6314567923545837,0.5762825012207031,0.5453519821166992,0.5425976514816284,0.5543844103813171,0.5531293153762817,0.4895224869251251,0.5190795660018921,0.37192028760910034,0.4016149640083313,0.28607526421546936,0.11732117086648941,0.17325572669506073,0.18011386692523956,0.3079875409603119,0.42730069160461426,0.3867930769920349,0.4423654079437256,0.472250372171402,0.41493985056877136,0.3951171934604645,0.47048941254615784,0.5282104015350342,0.560439944267273,0.4829256534576416,0.45034852623939514,0.4839669167995453,0.5539131760597229,0.5191944241523743,0.5365235805511475,0.5968261957168579,0.5841840505599976,0.5729520916938782,0.6929587125778198,0.6558595895767212,0.5555956363677979,0.5643376111984253,0.5822732448577881,0.5138092637062073,0.43358227610588074,0.43269920349121094,0.5293585062026978,0.5556969046592712,0.5462769269943237,0.5637356638908386,0.5859494209289551,0.5914713740348816,0.6111957430839539,0.6600515842437744,0.6183319687843323,0.5755057334899902,0.5148576498031616,0.5360002517700195,0.564114511013031,0.5704583525657654,0.5609843730926514,0.46957284212112427,0.3334304988384247,0.9308175444602966,0.7232969999313354,0.8252007365226746,0.8123230934143066,0.7995254397392273,0.8111895322799683,0.7319291830062866,0.8201717138290405,0.6703009605407715,0.5685975551605225,0.6253190636634827,0.627412736415863,0.6397382616996765,0.5570878386497498,0.5762816071510315,0.6434152126312256,0.5599408149719238,0.577953577041626,0.5669841766357422,0.6180409789085388,0.586338222026825,0.5446822643280029
3,2006-10-01,2006-04-01,64,0.5034525990486145,0.3149045705795288,0.4337155222892761,0.5498906970024109,0.46973544359207153,0.5251364707946777,0.6674001216888428,0.5586522221565247,0.5759261250495911,0.540881335735321,0.4444943368434906,0.5070025324821472,0.4627978801727295,0.5970873832702637,0.5783631205558777,0.6558448076248169,0.5645021200180054,0.6107383966445923,0.5317229628562927,0.5421160459518433,0.5907448530197144,0.5052873492240906,0.5957190990447998,0.6327515840530396,0.5762795805931091,0.5962666273117065,0.5980729460716248,0.6578495502471924,0.6784657835960388,0.6606568098068237,0.6803152561187744,0.6015661954879761,0.638658881187439,0.5861286520957947,0.5246809124946594,0.5109555721282959,0.5640922784805298,0.6024436950683594,0.6036933660507202,0.5840210318565369,0.4377005994319916,0.4153333008289337,0.4345754086971283,0.43932652473449707,0.4502144455909729,0.3155757188796997,0.5722588896751404,0.4704703092575073,0.3898983299732208,0.3173503279685974,0.4457534849643707,0.5109307765960693,0.6885285377502441,0.6285176873207092,0.5642586946487427,0.6621031761169434,0.694654107093811,0.6705421805381775,0.5659295320510864,0.6537328362464905,0.6769996881484985,0.6066577434539795,0.6599873304367065,0.5026237368583679,0.45663994550704956,0.5351667404174805,0.4904542565345764,0.48035144805908203,0.40065279603004456,0.4388294816017151,0.2799224853515625,0.3873479962348938,0.14343872666358948,0.0914243534207344,0.15361317992210388,0.1784195750951767,0.25413599610328674,0.47833922505378723,0.42141327261924744,0.5373314619064331,0.5220306515693665,0.41173726320266724,0.35675281286239624,0.4065064489841461,0.49708256125450134,0.5351516604423523,0.4701705574989319,0.3951296806335449,0.3789791464805603,0.5955146551132202,0.2794162333011627,0.5009616613388062,0.5571674108505249,0.5212147831916809,0.521503210067749,0.7018953561782837,0.6475222706794739,0.5306695103645325,0.5668612718582153,0.5263491272926331,0.44138893485069275,0.3587469160556793,0.37603068351745605,0.4366697669029236,0.5082582235336304,0.4900478720664978,0.5198348760604858,0.5545893907546997,0.5559020638465881,0.5556504130363464,0.6389808058738708,0.5740711688995361,0.528516411781311,0.4423470199108124,0.5096791386604309,0.48738208413124084,0.5338720679283142,0.4992206394672394,0.3780524730682373,0.6582090258598328,0.9242296814918518,0.6078650951385498,0.9744623899459839,0.5152382850646973,0.7547627687454224,0.7570582628250122,0.5245509147644043,0.7806366086006165,0.6557324528694153,0.4977688789367676,0.6629310846328735,0.614477276802063,0.6069487929344177,0.5158611536026001,0.5509236454963684,0.6279520392417908,0.5246911644935608,0.5360674262046814,0.49722740054130554,0.598730742931366,0.5433174967765808,0.4598996937274933
4,2007-01-01,2006-07-01,65,0.5094428062438965,0.31864842772483826,0.4388445317745209,0.5604649782180786,0.4818176329135895,0.534058690071106,0.6787580847740173,0.5718801021575928,0.5841608047485352,0.5495856404304504,0.45257899165153503,0.5125060081481934,0.4677831828594208,0.6032112836837769,0.5842323303222656,0.662173330783844,0.5701640248298645,0.6186444759368896,0.53717041015625,0.5436938405036926,0.5941373705863953,0.5095928907394409,0.5992371439933777,0.6391913294792175,0.5812662243843079,0.5998669862747192,0.6019501686096191,0.6617919206619263,0.6815956830978394,0.6634885668754578,0.6837077140808105,0.6047545075416565,0.6393211483955383,0.586323618888855,0.5252633690834045,0.5100969672203064,0.5645238161087036,0.6053751707077026,0.6050878763198853,0.5851277709007263,0.4382706880569458,0.4151081144809723,0.4321352243423462,0.43853336572647095,0.45305389165878296,0.31429579854011536,0.5797324776649475,0.4749647080898285,0.390697717666626,0.3181284964084625,0.4466281235218048,0.5154653787612915,0.6934250593185425,0.6288534998893738,0.5657888054847717,0.6628015637397766,0.6920711398124695,0.671695351600647,0.5636965036392212,0.6519614458084106,0.6743028163909912,0.6067429780960083,0.6633511781692505,0.5038429498672485,0.45799896121025085,0.5392996668815613,0.49450525641441345,0.4849318265914917,0.4055604040622711,0.44192785024642944,0.281532347202301,0.39635559916496277,0.14497871696949005,0.0904381200671196,0.15120916068553925,0.18445874750614166,0.26546725630760193,0.49275854229927063,0.43726417422294617,0.5528284311294556,0.5302013754844666,0.42139503359794617,0.3701271712779999,0.4164620339870453,0.5002580285072327,0.5383000373840332,0.4789959490299225,0.3999926745891571,0.3777647316455841,0.6011821031570435,0.2767302691936493,0.5022830367088318,0.5583235025405884,0.5234469175338745,0.5244983434677124,0.7038794159889221,0.6495171189308167,0.5333467721939087,0.5679892897605896,0.5238705277442932,0.43867066502571106,0.35684308409690857,0.37425318360328674,0.4327342212200165,0.5069801807403564,0.4905089735984802,0.521825909614563,0.5543735027313232,0.5559115409851074,0.5579506754875183,0.6396069526672363,0.5735647678375244,0.5292963981628418,0.44283226132392883,0.5092613697052002,0.48384565114974976,0.533065140247345,0.4986962080001831,0.3733040690422058,0.6676208972930908,0.9255871176719666,0.6041336059570312,0.9760448932647705,0.4951655864715576,0.7460147738456726,0.7512478828430176,0.5098738074302673,0.7695590853691101,0.6537299752235413,0.5004684329032898,0.6666435599327087,0.6119182109832764,0.6073078513145447,0.5199453234672546,0.5523537993431091,0.6284675598144531,0.5264536142349243,0.5388962030410767,0.49984508752822876,0.5993760228157043,0.546597421169281,0.46114853024482727
5,2007-04-01,2006-10-01,66,0.5189034938812256,0.3735853135585785,0.4575103521347046,0.5221126675605774,0.4486615061759949,0.4845738410949707,0.5844211578369141,0.5012313723564148,0.5324407815933228,0.5025543570518494,0.4413633942604065,0.49793025851249695,0.47476470470428467,0.5704962611198425,0.5715955495834351,0.6405331492424011,0.5793267488479614,0.6064847111701965,0.5638032555580139,0.5834618210792542,0.603100597858429,0.5350334644317627,0.6024577021598816,0.622262716293335,0.5920802354812622,0.6108879446983337,0.6125839948654175,0.6582286953926086,0.671376645565033,0.6557363271713257,0.6651341319084167,0.608646035194397,0.6398806571960449,0.5779358148574829,0.5288888216018677,0.5359344482421875,0.5641489028930664,0.5835322141647339,0.6009839773178101,0.569278359413147,0.4617884159088135,0.44476887583732605,0.45733386278152466,0.4553133249282837,0.4249196946620941,0.34939655661582947,0.4834774136543274,0.418369323015213,0.3593520224094391,0.2903798222541809,0.41608384251594543,0.45798373222351074,0.5959551930427551,0.586615264415741,0.5412923693656921,0.6259270310401917,0.6695683002471924,0.6390129923820496,0.6070917248725891,0.6569274067878723,0.6839577555656433,0.6167406439781189,0.6425942778587341,0.5465177893638611,0.511354386806488,0.5615376234054565,0.5246710181236267,0.5122659802436829,0.448898047208786,0.4667205810546875,0.3084327280521393,0.36091476678848267,0.19816668331623077,0.11574524641036987,0.17215827107429504,0.158479243516922,0.23326289653778076,0.3900614380836487,0.3554065525531769,0.4364866316318512,0.4509170353412628,0.36458897590637207,0.32696494460105896,0.3855303227901459,0.46897801756858826,0.49930110573768616,0.42211398482322693,0.3837755620479584,0.40338820219039917,0.5355585217475891,0.3641911447048187,0.49362796545028687,0.5393169522285461,0.5148025751113892,0.5153982639312744,0.660160481929779,0.6220913529396057,0.5219548344612122,0.5599876642227173,0.5366424918174744,0.452467679977417,0.38529103994369507,0.3884339928627014,0.4619385302066803,0.5101518034934998,0.49465179443359375,0.5206299424171448,0.5530215501785278,0.5643211603164673,0.558483362197876,0.6367746591567993,0.5871192812919617,0.5463936924934387,0.4790414571762085,0.5280089378356934,0.5258905291557312,0.5479702353477478,0.5251709222793579,0.44147205352783203,0.6053187251091003,0.8744686245918274,0.6350261569023132,0.9127859473228455,0.6565998196601868,0.7624794840812683,0.7562172412872314,0.6186679601669312,0.7891286015510559,0.6496942043304443,0.5292373895645142,0.6432006359100342,0.6334652900695801,0.6317538022994995,0.5474281907081604,0.5844832062721252,0.6489192843437195,0.5643449425697327,0.5703821182250977,0.5363925695419312,0.6115294694900513,0.5611063838005066,0.5124340653419495
6,2007-07-01,2007-01-01,67,0.5044093132019043,0.39233607053756714,0.441951721906662,0.491349995136261,0.4312155246734619,0.44404053688049316,0.5274854898452759,0.48112353682518005,0.5085986852645874,0.49327483773231506,0.45902085304260254,0.5001510381698608,0.4907936751842499,0.5727742314338684,0.5837056636810303,0.6456065773963928,0.6012040376663208,0.6227807998657227,0.5860667824745178,0.5939479470252991,0.6032440662384033,0.5523200035095215,0.6054700016975403,0.631901741027832,0.6091471314430237,0.624645471572876,0.6262896060943604,0.6602727174758911,0.6668006777763367,0.652686357498169,0.6508050560951233,0.6126436591148376,0.6319589614868164,0.5754142999649048,0.5371020436286926,0.5501123666763306,0.563022255897522,0.5790652632713318,0.5875260829925537,0.5501819252967834,0.45618218183517456,0.440402090549469,0.4395466446876526,0.4483470916748047,0.4018608033657074,0.3620395362377167,0.4405458867549896,0.3962942361831665,0.33571577072143555,0.28159964084625244,0.4132375717163086,0.4365560710430145,0.557950496673584,0.5629583597183228,0.5475962162017822,0.6126976609230042,0.6453754901885986,0.6336876153945923,0.6296298503875732,0.6478205323219299,0.6755912899971008,0.6185382008552551,0.635506808757782,0.5749741196632385,0.5457661747932434,0.5736922025680542,0.5563703775405884,0.5493927597999573,0.49953028559684753,0.5022510290145874,0.35415107011795044,0.40093204379081726,0.27108219265937805,0.1343870759010315,0.17346151173114777,0.17123480141162872,0.2592441737651825,0.3713020086288452,0.3543168604373932,0.4153572916984558,0.42377519607543945,0.3734939396381378,0.3716798424720764,0.42614293098449707,0.47609812021255493,0.5050472617149353,0.44827449321746826,0.418514609336853,0.4346565008163452,0.533077597618103,0.4414462447166443,0.5096948146820068,0.5537827014923096,0.5434695482254028,0.546055018901825,0.6571637988090515,0.6309064030647278,0.5489118695259094,0.5753926634788513,0.5602457523345947,0.485866516828537,0.42736780643463135,0.4214588403701782,0.49237415194511414,0.530051589012146,0.5289834141731262,0.5529530048370361,0.5681818127632141,0.5848446488380432,0.5917210578918457,0.6513887047767639,0.6078104376792908,0.5771088004112244,0.5253564715385437,0.5501601696014404,0.5550236701965332,0.5705115795135498,0.5600296854972839,0.4849051535129547,0.5150766968727112,0.851019561290741,0.6515941023826599,0.8485524654388428,0.696822464466095,0.7472755908966064,0.7588719725608826,0.6630111932754517,0.766923189163208,0.6567098498344421,0.5768212080001831,0.6412968635559082,0.6216455101966858,0.6341918706893921,0.572146475315094,0.5930985808372498,0.6422489881515503,0.577429473400116,0.5918945670127869,0.5657911896705627,0.6126826405525208,0.5803406238555908,0.5468701720237732
7,2007-10-01,2007-04-01,68,0.506868302822113,0.39265045523643494,0.44032856822013855,0.49027952551841736,0.42979729175567627,0.4398670494556427,0.5287716388702393,0.4768795967102051,0.49863728880882263,0.48534196615219116,0.4527970552444458,0.4918650984764099,0.48263946175575256,0.5668026804924011,0.5787931084632874,0.6431155800819397,0.6002398133277893,0.6254847645759583,0.5885757207870483,0.5908119678497314,0.601346492767334,0.5515214204788208,0.6060162782669067,0.6333675384521484,0.6110552549362183,0.6242579817771912,0.6264844536781311,0.6617230176925659,0.6677463054656982,0.6537837386131287,0.6560019254684448,0.6190831065177917,0.6318210959434509,0.5732876062393188,0.5385950207710266,0.549869954586029,0.56451815366745,0.5837921500205994,0.5927082300186157,0.5515598654747009,0.45912376046180725,0.4383513927459717,0.43737268447875977,0.4458329975605011,0.40479519963264465,0.3512842059135437,0.4417737126350403,0.38952526450157166,0.32115858793258667,0.271892249584198,0.4027383029460907,0.4349101185798645,0.5583344101905823,0.5542231798171997,0.5436862707138062,0.608970046043396,0.6370017528533936,0.6323615312576294,0.6207546591758728,0.6442611813545227,0.6750712990760803,0.6184574365615845,0.6413540840148926,0.5784878134727478,0.5495494604110718,0.5813844799995422,0.5651216506958008,0.5579389929771423,0.5056240558624268,0.5045942664146423,0.3525373339653015,0.4138447642326355,0.2689817547798157,0.12257314473390579,0.1568567305803299,0.1643918752670288,0.2483997941017151,0.35782602429389954,0.3419230282306671,0.4034319818019867,0.4037139415740967,0.36018291115760803,0.36767807602882385,0.41420790553092957,0.4523938000202179,0.4822104871273041,0.4401082694530487,0.4051143527030945,0.41413143277168274,0.5270302891731262,0.412560373544693,0.4950130581855774,0.5390392541885376,0.5304592251777649,0.538946270942688,0.6503363251686096,0.6251505613327026,0.5448778867721558,0.5737694501876831,0.5552074909210205,0.4777076840400696,0.42304104566574097,0.4154992401599884,0.48602747917175293,0.5275841951370239,0.532224714756012,0.5584132075309753,0.5673291087150574,0.5883243680000305,0.5964016318321228,0.6564748287200928,0.6102217435836792,0.5831688046455383,0.5306984782218933,0.5574246644973755,0.5578271746635437,0.5767766237258911,0.5690557360649109,0.4865593910217285,0.5234185457229614,0.8280447721481323,0.6314280033111572,0.8641358017921448,0.6559977531433105,0.7334855794906616,0.7532332539558411,0.6498615145683289,0.756802499294281,0.6639716029167175,0.5915823578834534,0.6580431461334229,0.6258684396743774,0.6415184140205383,0.5849217176437378,0.603516697883606,0.6462728381156921,0.5834126472473145,0.6012713313102722,0.5719605684280396,0.6147704720497131,0.5861679911613464,0.5512357950210571
8,2008-01-01,2007-07-01,69,0.5055444240570068,0.41324231028556824,0.45595791935920715,0.4900118112564087,0.4310506582260132,0.43917611241340637,0.5252981781959534,0.47698459029197693,0.49953538179397583,0.48877426981925964,0.46542462706565857,0.5010521411895752,0.4957808554172516,0.5659873485565186,0.584701418876648,0.6425471305847168,0.6045854687690735,0.6271596550941467,0.5930711627006531,0.5933743715286255,0.5992741584777832,0.5565133690834045,0.6053289771080017,0.6292862892150879,0.6148308515548706,0.62445467710495,0.6275418400764465,0.6610584855079651,0.6608784198760986,0.6486220359802246,0.6513645648956299,0.6219455003738403,0.6320340633392334,0.5709139108657837,0.5420834422111511,0.5526725053787231,0.5624984502792358,0.576866090297699,0.5860973000526428,0.541067361831665,0.458236962556839,0.4427425265312195,0.44109997153282166,0.45476943254470825,0.4161798655986786,0.37439894676208496,0.4374968707561493,0.386653333902359,0.32933077216148376,0.2840553820133209,0.4115910828113556,0.4470502436161041,0.5517206788063049,0.5505043864250183,0.5493040680885315,0.6074906587600708,0.62900310754776,0.6244180202484131,0.6221043467521667,0.6382431387901306,0.6670584678649902,0.6121706962585449,0.6334787607192993,0.5839935541152954,0.5573669672012329,0.587581217288971,0.5684754252433777,0.5623739361763,0.5273598432540894,0.5176752209663391,0.37826377153396606,0.4387610852718353,0.31551066040992737,0.16311463713645935,0.1919858455657959,0.19319824874401093,0.2702605724334717,0.3657524287700653,0.35801729559898376,0.41628536581993103,0.4109729826450348,0.378374844789505,0.3983418643474579,0.44042548537254333,0.4701126217842102,0.49705734848976135,0.4564228355884552,0.42779019474983215,0.4331059753894806,0.5333119630813599,0.44118207693099976,0.5096822381019592,0.5497762560844421,0.5453042387962341,0.5547083616256714,0.6473838090896606,0.6305997967720032,0.5612860321998596,0.593384325504303,0.5701240301132202,0.49427464604377747,0.4499865174293518,0.43712273240089417,0.49692460894584656,0.5330674052238464,0.544686496257782,0.5685775876045227,0.5669291019439697,0.5950149297714233,0.597686231136322,0.6580350399017334,0.6113644242286682,0.5884829759597778,0.5490672588348389,0.5694569945335388,0.566426694393158,0.5829830765724182,0.579177975654602,0.5178577899932861,0.5942400693893433,0.7884612679481506,0.6321108341217041,0.8406273126602173,0.6537139415740967,0.7211030721664429,0.7426367402076721,0.6546006798744202,0.7381554841995239,0.6616905927658081,0.60675448179245,0.6534224152565002,0.6155449151992798,0.6342703104019165,0.5911309719085693,0.605378270149231,0.6376465559005737,0.5919016599655151,0.610384464263916,0.5783798694610596,0.617240846157074,0.5902559757232666,0.566860556602478
