split,model,date,feature_date,c_q_realised,pd_q_realised,pd_q_true,pd_a_true,k_irb_true,pd_q_hat,pd_q_hat_std,pd_a_hat,c_q_hat,k_irb_hat,alpha_oracle,alpha_bayes,alpha_hat,utility_oracle,utility_bayes_realised,utility,regret,regret_vs_bayes,regret_irreducible,alpha_oracle_panel,utility_oracle_panel,shortfall_realised_at_hat,shortfall_predicted_at_hat
main,dfl_mlp,2117-07-01,2117-04-01,0.0015115060894826,0.0033589024210724447,0.0029597178044774,0.0117864152719576,0.0781911216483718,0.004514413187280297,0.00046953885068005133,0.017935740788861287,0.002031485934276134,0.08907906696769766,0.6138636398950947,0.6145863425495557,0.5735450436656826,1.0938505051809722,1.0937255352093205,1.0876863990749022,0.006164106106069989,0.00603913613441831,0.00012496997165167834,0.6138636398950983,1.093850505180971,0.0,0.0
main,dfl_mlp,2117-10-01,2117-07-01,0.0016494718811949,0.003665493069322,0.0032269564527752,0.0128454806273673,0.0804452766236099,0.002634231699630618,0.00022307390866325066,0.010495364808082663,0.001185404264833778,0.07513301028651394,0.6049798975658527,0.6057159471057142,0.6269708743348252,1.0916576494566124,1.09152583460196,1.0877194126267908,0.003938236829821529,0.0038064219751692274,0.00013181485465230125,0.6049798975658491,1.0916576494566126,0.03634992993012509,0.000133998437635785
main,dfl_mlp,2118-01-01,2117-10-01,0.0012484181750019,0.0027742626111153332,0.0023998233842414,0.0095647938739376,0.0726739400011136,0.003148653404787183,0.00029930344865546,0.012535254274509633,0.0014168940321542323,0.07980614754437532,0.6364466559517383,0.6372418209124037,0.6082096108048687,1.0989775224727987,1.0988513079419029,1.0945862152918215,0.004391307180977133,0.004265092650081348,0.00012621453089578516,0.636446655951737,1.0989775224727982,0.0,3.674124613772811e-05
main,dfl_mlp,2118-04-01,2118-01-01,0.0013858340051349,0.0030796311225219997,0.0033621964465734,0.0133811114988154,0.0815108905145469,0.003563552442938089,0.00016673294398747483,0.014178197187278752,0.0016035985993221402,0.08301509658938216,0.6020588307750043,0.6015948954386219,0.5958534467459189,1.0928023475624031,1.0927308357995442,1.091845839367541,0.000956508194862149,0.0008849964320032377,7.151176285891125e-05,0.602058830775004,1.092802347562403,0.0,0.0
main,dfl_mlp,2118-07-01,2118-04-01,0.0009255316017087,0.0020567368926859998,0.0026156379384222,0.0104215739161271,0.0749464371555756,0.0026858444325625896,0.0002890918764447227,0.010700172616468384,0.0012086299946531653,0.07564374727974578,0.6286462654916484,0.6277401204803049,0.6248733070215676,1.0997942527525102,1.0996504070490416,1.0991953156524965,0.0005989371000136856,0.0004550913965450931,0.0001438457034685925,0.6286462654916484,1.09979425275251,0.0,0.00012458284117267127
main,dfl_mlp,2118-10-01,2118-07-01,0.00171276984644,0.003806155214311111,0.0037262622325121,0.0148219455129567,0.0841655961041177,0.0026592789217829704,0.000245952157035774,0.010594760273994863,0.0011966755148023367,0.07538216699633232,0.5914417251812071,0.5915200707502865,0.6259461038262117,1.08923217340504,1.089217500499763,1.0827700405053942,0.006462132899645923,0.006447459994368909,1.467290527701337e-05,0.5914417251812074,1.08923217340504,0.05833944408054015,0.00012943943706628103
main,dfl_mlp,2119-01-01,2118-10-01,0.0030941308133429,0.006875846251873111,0.0062660685913411,0.0248296752442185,0.0975416881164679,0.004933127202093601,0.0006490077329789095,0.01958697395747644,0.0022199072409421206,0.09134525089121906,0.5439636364999586,0.5444137756297658,0.5655269560901913,1.0745549432736516,1.0744511353628194,1.0695821626175583,0.004972780656093301,0.004868972745261102,0.00010380791083219876,0.5439636364999559,1.0745549432736516,0.039641110997234774,0.0
main,dfl_mlp,2119-04-01,2119-01-01,0.0028469569145116,0.006326570921136889,0.0061800340354853,0.0244919218908978,0.0971766696074204,0.006613292917609215,0.0004796220094568093,0.026191912844824028,0.0029759818129241468,0.09897821130776689,0.5457811385432901,0.5456255895408206,0.5396829187994354,1.0761530774134145,1.0761313735940805,1.0753021901851065,0.0008508872283079505,0.0008291834089739769,2.1703819333973584e-05,0.5457811385432899,1.076153077413414,0.0,0.0
main,dfl_mlp,2119-07-01,2119-04-01,0.0029596153539506,0.00657692300877911,0.0067582894579238,0.0267603436124841,0.0995622476722295,0.006143428105860949,0.0005583437603729299,0.024348188199556753,0.002764542647637427,0.09702018227692769,0.5384395646618992,0.5377769229353255,0.5461463150959927,1.0745221068357207,1.0744303946719371,1.0727261284904883,0.001795978345232374,0.0017042661814488103,9.171216378356384e-05,0.5384395646618984,1.0745221068357202,0.014313111245109478,0.0
main,dfl_mlp,2119-10-01,2119-07-01,0.0041333201768075,0.009185155948461112,0.0070844023972488,0.0280378967555379,0.1008458866115065,0.006627225689589978,0.00048443067812338546,0.026246544381537507,0.00298225156031549,0.09903471356550682,0.5314083341480096,0.5336230938666993,0.5394980855860281,1.0673117922402893,1.0667587877071854,1.06529185153465,0.002019940705639378,0.0014669361725354602,0.000553004533103918,0.5314083341480099,1.067311792240289,0.015223218093926905,0.0
main,dfl_mlp,2120-01-01,2119-10-01,0.001525550866887,0.0033901130375266664,0.0040626614283147,0.016151882353998,0.0863838588798596,0.006885641440749169,0.0006938883626442629,0.02725939701651703,0.003098538648337126,0.10006824784114787,0.5844213926377719,0.5833011749023026,0.5361337258882355,1.089267148341487,1.0890960412533022,1.081891473246262,0.007375675095225187,0.0072045680070402796,0.0001711070881849075,0.5844213926377704,1.0892671483414864,0.0,0.0
main,dfl_mlp,2120-04-01,2120-01-01,0.0017371780781525,0.0038603957292277775,0.0031459061282993,0.0125243685997197,0.0797834149539347,0.005298468004912138,0.0007214497346678629,0.021026023644062475,0.002384310602210462,0.09317696614955848,0.6070886382275059,0.6082986093048173,0.559164406354865,1.0914446794602242,1.0912283209420923,1.084225938779589,0.007218740680635216,0.007002382162503373,0.00021635851813184281,0.6070886382275075,1.0914446794602235,0.0,0.0
main,dfl_mlp,2120-07-01,2120-04-01,0.0016918060260469,0.0037595689467708887,0.0033115026333311,0.0131803593713366,0.0811169360985983,0.003072537388652563,0.00031039410446946235,0.01223362257444427,0.0013826418248936534,0.0791683179105988,0.6023779122496795,0.6031131665341206,0.6107149420726579,1.0910084234389306,1.0908753908121434,1.0894999594158374,0.0015084640230931257,0.001375431396305915,0.00013303262678721062,0.6023779122496863,1.0910084234389317,0.013840193302074921,5.157889203410981e-05
main,dfl_mlp,2120-10-01,2120-07-01,0.0010277931802694,0.002283984845043111,0.0032510973747921,0.0129411090342482,0.0806389687510063,0.003502599336206913,0.0005251308218988483,0.013936959864045084,0.001576169701293111,0.08256957372090404,0.6065503950454588,0.6049635055201209,0.5975448965182992,1.0956663827724626,1.095416095274525,1.0942460169196113,0.001420365852851324,0.0011700783549137839,0.00025028749793754024,0.6065503950454597,1.0956663827724624,0.0,0.0
main,dfl_mlp,2121-01-01,2120-10-01,0.0025469304972205,0.005659845549378888,0.0036955922184566,0.0147006261649834,0.0839528843622244,0.003189345821738243,0.0001629815393767876,0.012696481390029657,0.0014352056197822094,0.08014039097276505,0.5892758288976857,0.5923175412946318,0.6069034311398398,1.0839898934558672,1.083391076646477,1.0805195680511295,0.003470325404737684,0.0028715085953474606,0.0005988168093902235,0.5892758288976866,1.0839898934558672,0.02991399901992675,2.8749401310312894e-05
