split,model,date,feature_date,c_q_realised,pd_q_realised,pd_q_true,pd_a_true,k_irb_true,pd_q_hat,pd_q_hat_std,pd_a_hat,c_q_hat,k_irb_hat,alpha_oracle,alpha_bayes,alpha_hat,utility_oracle,utility_bayes_realised,utility,regret,regret_vs_bayes,regret_irreducible,alpha_oracle_panel,utility_oracle_panel,shortfall_realised_at_hat,shortfall_predicted_at_hat
main,persistence,2117-07-01,2117-04-01,0.0011379927295429,0.0025288727323175557,0.0035695726426356,0.0142020212469016,0.0830586564855153,0.0019254522598562223,,0.007679593380678362,0.0008664535169353,0.0668488192067124,0.59738352212214,0.5921656450990214,0.6599664253275305,1.0935622506672822,1.092745026388558,0.05574717009052166,1.0378150805767605,1.0369978562980364,0.0008172242787241046,0.5973835221221397,1.0935622506672822,0.1047616819426852,0.0
main,persistence,2117-10-01,2117-07-01,0.0023962300359845,0.005324955635521112,0.005535120166054,0.0219573327242401,0.0943030615142289,0.0025288727323175557,,0.010077184395154593,0.0011379927295429,0.0740570883853786,0.5558665520419505,0.5512370038881375,0.6283081147636816,1.080065739463027,1.0793989099965782,-0.21271841660784618,1.2927841560708733,1.2921173266044244,0.0006668294664489149,0.5558665520419505,1.0800657394630266,0.13032184721236495,0.0
main,persistence,2118-01-01,2117-10-01,0.0026415365800656,0.005870081289034667,0.0067000668536663,0.0265321231124242,0.0993287755342891,0.005324955635521112,,0.02113029478266515,0.0023962300359845,0.09330520755213849,0.5400433696226241,0.5342330309390241,0.5547044587779166,1.0764618429398003,1.075639188262708,0.8070578515717148,0.26940399136808546,0.26858133669099327,0.0008226546770921939,0.5400433696226241,1.0764618429398,0.02714797763131016,0.0
main,persistence,2118-04-01,2118-01-01,0.0014040347868762,0.003120077304169333,0.0043644710900045,0.0173439248981898,0.0882163595418379,0.005870081289034667,,0.023274385924379692,0.0026415365800656,0.09582787379643264,0.5786354030802572,0.5728719410517463,0.5459970754756601,1.089086505369055,1.0881991647600735,1.084061519804906,0.005024985564149098,0.004137644955167552,0.0008873406089815461,0.5786354030802572,1.0890865053690548,0.0,0.0
main,persistence,2118-07-01,2118-04-01,0.0015031723298337,0.003340382955186,0.0025565136383421,0.0101869067738129,0.0743438201935848,0.003120077304169333,,0.012422021321947696,0.0014040347868762,0.07956864537802769,0.6287449847075343,0.6271024236034306,0.6057780166791124,1.096178036795525,1.095926777054053,1.0926648192751551,0.0035132175203698157,0.003261957778897928,0.00025125974147188757,0.6287449847075343,1.096178036795525,0.0,0.0
main,persistence,2118-10-01,2118-07-01,0.0016083334259507,0.0035740742798904446,0.0043151159841296,0.0171490636278052,0.0879257896209649,0.003340382955186,,0.013294731836602791,0.0015031723298337,0.08134215943355384,0.5789244072669274,0.5739344865623992,0.598801163590703,1.0879482656677828,1.0871902135520413,0.7476284889829554,0.3403197766848274,0.33956172456908584,0.0007580521157415365,0.5789244072669274,1.0879482656677826,0.03433393872312718,0.0
main,persistence,2119-01-01,2118-10-01,0.0025838799955764,0.005741955545725333,0.007280235541294,0.0288044718419746,0.1015987846508435,0.0035740742798904446,,0.014219835535636327,0.0016083334259507,0.08309117729911611,0.5336672889844385,0.5268038682489591,0.5920410057828507,1.0758667822263819,1.0748910700982173,-0.009656864496219608,1.0855236467226015,1.0845479345944369,0.0009757121281646075,0.5336672889844385,1.0758667822263814,0.10938221243537061,0.0
main,persistence,2119-04-01,2119-01-01,0.0015903022555761,0.0035340050123913334,0.0046900575047716,0.018628662360861,0.0900538274084246,0.005741955545725333,,0.02277075802526818,0.0025838799955764,0.09525347584383773,0.5719379801030273,0.5662169159243291,0.547962665582161,1.0869900380592337,1.086119881489889,1.083343465187335,0.0036465728718986234,0.0027764163025538746,0.0008701565693447488,0.5719379801030273,1.0869900380592334,0.0,0.0
main,persistence,2119-07-01,2119-04-01,0.002310749694469,0.005134999321042223,0.0048227850408878,0.0191520327868136,0.0907668299859496,0.0035340050123913334,,0.014061261292480198,0.0015903022555761,0.08280015419151841,0.5672871083671576,0.5636638691913527,0.5931577853351324,1.0821956490823263,1.081670668888976,0.6299022394765077,0.45229340960581865,0.4517684294124682,0.000524980193350455,0.5672871083671576,1.0821956490823263,0.04560418767474439,0.0
main,persistence,2119-10-01,2119-07-01,0.0028863103404824,0.006414022978849777,0.0071028437017367,0.0281101032946986,0.1009173294160154,0.005134999321042223,,0.020382328883850054,0.002310749694469,0.09237236394225498,0.5347489407409912,0.5290176072189924,0.5579736939917695,1.0744033080722593,1.073605868112656,0.6433235616798407,0.43107974639241853,0.4302823064328152,0.0007974399596033521,0.5347489407409912,1.0744033080722588,0.043431116648392054,0.0
