split,model,date,feature_date,c_q_realised,k_irb_true,alpha_oracle,alpha_bayes,alpha_hat,alpha_hat_std,utility_oracle,utility_bayes_realised,utility,regret,regret_vs_bayes,regret_irreducible,alpha_oracle_panel,utility_oracle_panel,shortfall_realised_at_hat
main,blackbox_linear,2117-07-01,2117-04-01,0.0013991624709976,0.0781911216483718,0.6142872748409403,0.5746686842251751,0.48444730043411255,,1.0946053849326067,1.088503790387575,1.0746089416534959,0.019996443279110876,0.01389484873407909,0.0061015945450317854,0.61428727484094,1.094605384932608,0.0
main,blackbox_linear,2117-10-01,2117-07-01,0.001579154194036,0.0804452766236099,0.6052373631034028,0.5645062677776681,0.567406177520752,,1.0921222457980513,1.085922628583441,1.086364019373948,0.005758226424103174,-0.0004413907905072012,0.006199617214610376,0.6052373631034028,1.092122245798051,0.0
main,blackbox_linear,2118-01-01,2117-10-01,0.0011910286991589,0.0726739400011136,0.6366792014443451,0.6004514902013122,0.5275527834892273,,1.099379073831872,1.0937243007809951,1.0823455625716218,0.01703351126025021,0.011378738209373296,0.005654773050876916,0.6366792014443451,1.0993790738318718,0.0
main,blackbox_linear,2118-04-01,2118-01-01,0.0003894315421013,0.0815108905145469,0.6056923331972778,0.5597715320569924,0.5392166972160339,,1.099397554983583,1.091861690476041,1.0884885252330576,0.010909029750525434,0.003373165242983367,0.007535864507542067,0.6056923331972778,1.099397554983583,0.0
main,blackbox_linear,2118-07-01,2118-04-01,8.8056190180675e-05,0.0749464371555756,0.6319734502099662,0.5896674641477259,0.5660191774368286,,1.105615047892066,1.0985448952731545,1.0945928068860442,0.011022241006021893,0.003952088387110253,0.00707015261891164,0.6319734502099662,1.105615047892066,0.0
main,blackbox_linear,2118-10-01,2118-07-01,0.0009547135256623,0.0841655961041177,0.5941053702370195,0.5481605489035634,0.5367602705955505,,1.0941376978734803,1.086857609313071,1.0850512025562953,0.009086495317184973,0.0018064067567757913,0.007280088560409181,0.5941053702370195,1.0941376978734798,0.0
main,blackbox_linear,2119-01-01,2118-10-01,0.0030249461085911,0.0975416881164679,0.5441684157072901,0.493317038961909,0.48474371433258057,,1.0749594925237052,1.0679546879725057,1.06677370788453,0.008185784639175075,0.001180980087975625,0.0070048045511994506,0.5441684157072901,1.074959492523705,0.0
main,blackbox_linear,2119-04-01,2119-01-01,0.0019031633034031,0.0971766696074204,0.5486070413020839,0.4947343697832582,0.46227943897247314,,1.0817250950488033,1.0736997711485496,1.0688650131056736,0.012860081943129709,0.004834758042876031,0.008025323900253678,0.5486070413020839,1.081725095048803,0.0
main,blackbox_linear,2119-07-01,2119-04-01,0.0015284229115815,0.0995622476722295,0.5426210625590346,0.4855553335326191,0.4882003962993622,,1.0828667938666985,1.0741519570673614,1.0745558998668217,0.008310893999876834,-0.0004039427994602107,0.008714836799337045,0.5426210625590346,1.0828667938666985,0.0
main,blackbox_linear,2119-10-01,2119-07-01,0.0094689860726328,0.1008458866115065,0.5167561422755547,0.4806995436396419,0.4817400574684143,,1.0378834647607464,1.0352401504930122,1.0353164307067162,0.0025670340540302483,-7.628021370398308e-05,0.0026433142677342314,0.5167561422755547,1.0378834647607458,0.0
main,blackbox_linear,2120-01-01,2119-10-01,0.0002581355095092,0.0863838588798596,0.588782533750153,0.5386514898721159,0.4858776032924652,,1.0973956088766286,1.089102999530655,1.0803732147262841,0.017022394150344455,0.00872978480437081,0.008292609345973645,0.588782533750153,1.0973956088766283,0.0
main,blackbox_linear,2120-04-01,2120-01-01,0.0024781330534661,0.0797834149539347,0.6043700186204564,0.5674691523856471,0.5149105787277222,,1.0865570699315639,1.0812721769672962,1.073744807979012,0.012812261952551918,0.007527368988284211,0.005284892964267707,0.6043700186204564,1.086557069931564,0.0
main,blackbox_linear,2120-07-01,2120-04-01,0.0016289814074829,0.0811169360985983,0.6026059634394285,0.5615168903889883,0.5563455820083618,,1.0914214627530126,1.0851878318410368,1.084403291685136,0.0070181710678765,0.0007845401559007925,0.006233630911975707,0.6026059634394285,1.091421462753012,0.0
main,blackbox_linear,2120-10-01,2120-07-01,4.9822762417953354e-05,0.0806389687510063,0.6101698508705422,0.5636424067561006,0.5379047989845276,,1.1022045314711058,1.09441110211782,1.0901000071993678,0.012104524271737915,0.004311094918452163,0.007793429353285752,0.6101698508705422,1.1022045314711058,0.0
main,blackbox_linear,2121-01-01,2120-10-01,0.0107046572858903,0.0839528843622244,0.5622477279671397,0.5490814551736007,0.5438495874404907,,1.0342709259218923,1.0334683964724516,1.0331494962037695,0.0011214297181227906,0.00031890026868208743,0.0008025294494407031,0.5622477279671394,1.0342709259218923,0.0
main,blackbox_linear,2121-04-01,2121-01-01,0.0014876162263075,0.0758807454146524,0.6227876806407565,0.5853018584083707,0.5323206782341003,,1.095363639754991,1.0896236667940435,1.0815109851579283,0.013852654597062752,0.008112681636115227,0.005739972960947526,0.6227876806407565,1.0953636397549904,0.0
main,blackbox_linear,2121-07-01,2121-04-01,0.0001757562093128,0.0654879488538451,0.6717554071191185,0.6362475804648889,0.5516944527626038,,1.1116742565566056,1.1057713488888317,1.091715030806953,0.019959225749652587,0.014056318081878683,0.0059029076677739045,0.6717554071191185,1.1116742565566051,0.0
main,blackbox_linear,2121-10-01,2121-07-01,0.0005815100197076,0.0641944334214418,0.6757855095188251,0.6429911716202779,0.5866418480873108,,1.1096022051495786,1.104283458743399,1.0951444493522426,0.014457755797335992,0.009139009391156305,0.005318746406179686,0.6757855095188251,1.1096022051495782,0.0
main,blackbox_linear,2122-01-01,2121-10-01,0.0009108716417443,0.0599487598498235,0.6941569816795872,0.6658407601287321,0.6088672280311584,,1.110295493826863,1.1057962930384395,1.0967436953932241,0.01355179843363885,0.009052597645215377,0.004499200788423474,0.6941569816795872,1.110295493826863,0.0
main,blackbox_linear,2122-04-01,2122-01-01,1.0357529405065546e-06,0.066523821712535,0.6678917611964923,0.630916667921857,0.6077834963798523,,1.1121988981724547,1.1059874654729318,1.1021013322563795,0.010097565916075135,0.00388613321655229,0.006211432699522845,0.6678917611964923,1.1121988981724549,0.0
main,blackbox_linear,2122-07-01,2122-04-01,0.0002007105003596,0.0619867255527503,0.6878173386255866,0.6547319160858379,0.5756009817123413,,1.114172791267183,1.1086808461976303,1.0955456733172038,0.01862711794997929,0.013135172880426538,0.0054919450695527505,0.6878173386255866,1.1141727912671826,0.0
main,blackbox_linear,2122-10-01,2122-07-01,9.276659823623316e-05,0.0618652402370273,0.6889044622181144,0.6553867015356624,0.5585883259773254,,1.1150968764179459,1.109496985909684,1.0933246553760367,0.021772221041909123,0.016172330533647195,0.005599890508261929,0.6889044622181144,1.115096876417946,0.0
main,blackbox_linear,2123-01-01,2122-10-01,1.2729997840099507e-06,0.0608555645094279,0.6941704374542527,0.6608648370047627,0.605181097984314,,1.116611796704145,1.1110168798088524,1.1016627205072946,0.014949076196850264,0.009354159301557807,0.005594916895292457,0.6941704374542527,1.116611796704145,0.0
main,blackbox_linear,2123-04-01,2123-01-01,3.212489480924194e-05,0.0578603686490694,0.7087549222316545,0.6775083930041206,0.5958517789840698,,1.1188431401616956,1.1136037611661158,1.099911682112106,0.018931458049589622,0.01369207905400982,0.005239378995579802,0.7087549222316545,1.1188431401616956,0.0
main,blackbox_linear,2123-07-01,2123-04-01,8.802740018102272e-05,0.0586018726642683,0.7047717938795569,0.6733318784524919,0.6028231978416443,,1.1177812690844042,1.1125270390328268,1.100743647648648,0.017037621435756156,0.01178339138417872,0.005254230051577435,0.7047717938795569,1.1177812690844042,0.0
main,blackbox_linear,2123-10-01,2123-07-01,2.943323562526459e-05,0.0565303660128992,0.7155133296540868,0.6850954862436727,0.6453195214271545,,1.1199956406576392,1.1148943959202129,1.1082237411844844,0.011771899473154823,0.006670654735728476,0.005101244737426347,0.7155133296540868,1.1199956406576392,0.0
main,blackbox_linear,2124-01-01,2123-10-01,0.0029401137699134,0.064607211089461,0.6633616707553485,0.6408285592599116,0.6110332012176514,,1.091941172860693,1.0888181092433264,1.0846885065168226,0.00725266634387034,0.004129602726503867,0.0031230636173664728,0.6633616707553485,1.0919411728606925,0.0
main,blackbox_linear,2124-04-01,2124-01-01,0.0002415189147724,0.0650329637667429,0.6735164059930052,0.6386084701571638,0.5950372815132141,,1.1115240866922564,1.1057438627396348,1.098529135709418,0.012994950982838427,0.00721472703021675,0.005780223952621677,0.6735164059930049,1.1115240866922558,0.0
main,blackbox_linear,2124-07-01,2124-04-01,9.093855566526305e-05,0.0638395252146816,0.6796688909464073,0.6448586597905427,0.5927483439445496,,1.1135662926062637,1.107749829693515,1.0990426849999715,0.014523607606292233,0.008707144693543611,0.005816462912748621,0.679668890946407,1.1135662926062635,0.0
main,blackbox_linear,2124-10-01,2124-07-01,4.6821805565409454e-05,0.054853594336532,0.7241107691284323,0.6948415003267128,0.5698909759521484,,1.1213115674771772,1.116408034718617,1.0954748507152658,0.02583671676191135,0.02093318400335109,0.004903532758560258,0.7241107691284318,1.121311567477177,0.0
main,blackbox_linear,2125-01-01,2124-10-01,0.0002552700470663,0.0532961558013205,0.7312537923445053,0.7040811784390498,0.6336535215377808,,1.120983965213985,1.1164883296221737,1.1048362639756804,0.016147701238304668,0.011652065646493348,0.00449563559181132,0.7312537923445053,1.1209839652139844,0.0
main,blackbox_linear,2125-04-01,2125-01-01,0.0005462192442558,0.0563895273308052,0.7135937940909729,0.6859062461271309,0.648187518119812,,1.1159859707781434,1.111485697435459,1.105354978081294,0.010630992696849528,0.006130719354165093,0.0045002733426844355,0.7135937940909729,1.1159859707781434,0.0
main,blackbox_linear,2125-07-01,2125-04-01,0.0011925595784461,0.0552306152226545,0.7162134649284917,0.6926321754209563,0.6204817295074463,,1.1117825898298612,1.108102154119338,1.0968413162595019,0.014941273570359348,0.011260837859836226,0.0036804357105231222,0.7162134649284915,1.1117825898298606,0.0
main,blackbox_linear,2125-10-01,2125-07-01,3.231858667804953e-05,0.0542674891871522,0.7272737435389427,0.6982970887511012,0.6297767758369446,,1.12194694431935,1.1170882311602868,1.1055989633874297,0.016347980931920247,0.011489267772857081,0.004858713159063166,0.7272737435389427,1.12194694431935,0.0
main,blackbox_linear,2126-01-01,2125-10-01,1.427418867427853e-05,0.0535851065320719,0.7309974568099146,0.7023529980469508,0.6143837571144104,,1.1227032287878764,1.1178950484797872,1.1031287728985464,0.019574455889330045,0.014766275581240773,0.0048081803080892715,0.7309974568099146,1.1227032287878764,0.0
main,blackbox_linear,2126-04-01,2126-01-01,0.000129677920498,0.0518924749797178,0.7395237960733553,0.7125689754433157,0.6292253136634827,,1.1232809986599879,1.118787543245008,1.1048938863934592,0.01838711226652867,0.013893656851548863,0.004493455414979808,0.7395237941517045,1.1232809983396423,0.0
main,blackbox_linear,2126-07-01,2126-04-01,1.7240318305362554e-05,0.0516935298671836,0.7412306584635999,0.7137845654359632,0.6578285098075867,,1.1243989600969888,1.119792748262146,1.1104017779186803,0.013997182178308476,0.009390970343465588,0.004606211834842888,0.7412306584635999,1.1243989600969888,0.0
main,blackbox_linear,2126-10-01,2126-07-01,0.0006289705415743,0.0510131865919598,0.7416078236894214,0.7179656790639535,0.6680202484130859,,1.119925619634806,1.116102441462818,1.1080257511591287,0.011899868475677255,0.008076690303689293,0.003823178171987962,0.7416078236894214,1.119925619634806,0.0
main,blackbox_linear,2127-01-01,2126-10-01,0.0019686295783949,0.0507401418264466,0.7357876751724669,0.7196542754004386,0.6913545727729797,,1.109127395621345,1.1067345913395563,1.102537357614666,0.006590038006679011,0.004197233724890337,0.002392804281788674,0.7357876751724669,1.1091273956213443,0.0
main,blackbox_linear,2127-04-01,2127-01-01,0.0001348842583362,0.0513269842456071,0.7426007127158577,0.7160325540686753,0.6573473215103149,,1.123755268272518,1.1193276538835355,1.109547691954421,0.014207576318097104,0.009779961929114567,0.004427614388982537,0.7426007127158215,1.1237552682725116,0.0
