split,model,date,feature_date,c_q_realised,pd_q_realised,pd_q_true,pd_a_true,k_irb_true,pd_q_hat,pd_q_hat_std,pd_a_hat,c_q_hat,k_irb_hat,alpha_oracle,alpha_bayes,alpha_hat,utility_oracle,utility_bayes_realised,utility,regret,regret_vs_bayes,regret_irreducible,alpha_oracle_panel,utility_oracle_panel,shortfall_realised_at_hat,shortfall_predicted_at_hat
main,linear,2117-07-01,2117-04-01,0.0046464481678886,0.010325440373085778,0.0096890871623237,0.0381967077602946,0.1101230619491977,0.008691859431564808,,0.0343167681214277,0.003911336744204164,0.1067249996823112,0.5051282904412592,0.5050450734922719,0.5152188521955487,1.0613910281875618,1.061380914782408,1.0586221427059148,0.0027688854816469988,0.002758772076493221,1.0113405153777677e-05,0.505128290441259,1.0613910281875616,0.019976237722402757,0.0
main,linear,2117-10-01,2117-07-01,0.003334818193602,0.0074107070968933335,0.0087098995046588,0.0343870611810089,0.106787807935257,0.00843837857246399,,0.0333286752825358,0.003797270357608795,0.10583639804024579,0.5172700232594452,0.5150277357519827,0.5179352052831099,1.0696513490618815,1.0693494209723795,1.0694837289308705,0.0001676201310110148,-0.00013430795849100896,0.00030192808950202377,0.517270023259444,1.0696513490618813,0.0012859404992048296,0.0
main,linear,2118-01-01,2117-10-01,0.0038926645782196,0.008650365729376889,0.0089239835821328,0.03522094582292,0.1075290409842279,0.006013056263327599,,0.0238361523248255,0.0027058753184974194,0.09645689047882049,0.5138172963292122,0.5127810138877038,0.5480267278511588,1.0663201218923348,1.066186365441692,1.0574198550283571,0.008900266863977713,0.008766510413334982,0.00013375645064273023,0.5138172963292117,1.0663201218923346,0.06657896468199775,0.0
main,linear,2118-04-01,2118-01-01,0.003431907570714,0.007626461268253333,0.0058303901874777,0.0231183916762302,0.0956510509849462,0.008359900675714016,,0.0330226072076093,0.003761955304071307,0.10555887281362308,0.5485976315924823,0.5507332218828307,0.5187883346919858,1.073337038456157,1.0728439640206948,1.0693521040939782,0.003984934362178727,0.003491859926716634,0.0004930744354620931,0.5485976315924822,1.0733370384561567,0.0,0.0
main,linear,2118-07-01,2118-04-01,0.0018449843755585,0.004099965279018888,0.0044370923488137,0.0176305917027176,0.0886378766620879,0.006278890185058117,,0.024880002581677108,0.0028255005832761525,0.09759576055932646,0.575762051576134,0.5751253899936801,0.5442345971683304,1.08610530398352,1.0860100919336848,1.08139036904014,0.004714934943379934,0.004619722893544731,9.52120498352027e-05,0.5757620515761335,1.0861053039835198,0.0,0.0
main,linear,2118-10-01,2118-07-01,0.0013238370475635,0.002941860105696667,0.003767028001106,0.0149831826273301,0.0844454602856122,0.004301439970731735,,0.017095063573265512,0.0019356479868292808,0.08784467279217194,0.5918234901043506,0.5904733752645089,0.5779828919376255,1.0915915677193462,1.0913826217466869,1.089449574193472,0.0021419935258741862,0.0019330475532148839,0.00020894597265930237,0.5918234901043509,1.091591567719346,0.0,0.0
main,linear,2119-01-01,2118-10-01,0.0024234516405328,0.0053854480900728885,0.0055653837159627,0.0220763824466169,0.0944440031452647,0.004022298846393824,,0.015992382101051028,0.0018100344808772207,0.086128126680316,0.5553474427864149,0.5548235239897118,0.5842397734315758,1.0798397925865513,1.079764472236081,1.0735883755897224,0.006251416996828851,0.006176096646358653,7.532035047019825e-05,0.5553474427864149,1.0798397925865513,0.052025689864548474,0.0
main,linear,2119-04-01,2119-01-01,0.0022696419060457,0.005043648680101555,0.0041236630014065,0.0163929046220774,0.0867653647060218,0.0044513582251966,,0.017686897775227806,0.00200311120133847,0.088719857902355,0.5806020642065258,0.5819051861467177,0.5748312472426739,1.0843635582949167,1.0841040201472565,1.0835250386603044,0.0008385196346123447,0.0005789814869521237,0.000259538147660221,0.5806020642065259,1.0843635582949165,0.0,0.0
main,linear,2119-07-01,2119-04-01,0.001037880606969,0.00230640134882,0.0040043169331408,0.0159213169805962,0.0860133289682988,0.004971612710505724,,0.019738640165508525,0.002237225719727576,0.09154408516973236,0.5873673430658061,0.5846618529696349,0.5648312467360321,1.0925815406457766,1.0921550993105806,1.089029375479679,0.003552165166097687,0.0031257238309017055,0.0004264413351959817,0.587367343065806,1.0925815406457762,0.0,0.0
main,linear,2119-10-01,2119-07-01,0.001953226326223,0.004340502947162222,0.0050224176829955,0.0199388287749058,0.091804343876531,0.0030342862010002136,,0.012082015108127009,0.0013654287904500961,0.07884136379513684,0.5651072162162982,0.563922488883383,0.6120057587952846,1.0839001894058153,1.0837242956200457,1.074265005825805,0.009635183580010365,0.00945928979424071,0.0001758937857696541,0.5651072162163,1.0839001894058151,0.08299052026506304,5.898088645822641e-05
main,linear,2120-01-01,2119-10-01,0.0023206981647562,0.005157107032791555,0.005618097986987,0.0222837220984437,0.0946879298997749,0.005029160995036364,,0.019965397377972427,0.0022631224477663637,0.09183870083145716,0.5549123875343097,0.5539934060819045,0.5638026811247635,1.0803474394051078,1.0802143774139463,1.0784304766260555,0.0019169627790522892,0.001783900787890813,0.0001330619911614761,0.554912387534315,1.080347439405106,0.016021076645979515,0.0
main,linear,2120-04-01,2120-01-01,0.0018194577858864,0.004043239524192,0.00458998826714,0.0182339314782944,0.0895030246819608,0.00513755576685071,,0.020392397907625814,0.0023119000950828196,0.09238512701570371,0.5729920793829478,0.5720324390255154,0.5619021469927492,1.0858373200788383,1.085693561006641,1.0841759883322595,0.001661331746578787,0.0015175726743814621,0.00014375907219732476,0.5729920793829438,1.085837320078839,0.0,0.0
main,linear,2120-07-01,2120-04-01,0.0044748588130301,0.009944130695622444,0.0072523561126262,0.0286953674680906,0.1014923600159613,0.0034291555639356375,,0.013646228765416768,0.001543120003771037,0.08202158322321444,0.5286328097380305,0.531549488202775,0.5996358022689329,1.0651547401608583,1.064410748193022,1.0470430851862558,0.018111654974602542,0.017367663006766287,0.000743991967836255,0.5286328097380303,1.065154740160858,0.13431437025505033,0.0
